# [<k> (h/Mpc)]	[<P_0(k)> (Mpc/h)^3]	[ErrorBar (Mpc/h)^3]	nModes	[<P_2(k)> (Mpc/h)^3]
9.690846e-01	3.571677e+02	3.600415e+00	9841.000000	0.000000e+00
9.935517e-01	3.492536e+02	3.459652e+00	10191.000000	0.000000e+00
1.018099e+00	3.412788e+02	3.269308e+00	10897.000000	0.000000e+00
1.042679e+00	3.324171e+02	3.126979e+00	11301.000000	0.000000e+00
1.067353e+00	3.234061e+02	2.949210e+00	12025.000000	0.000000e+00
1.092004e+00	3.146604e+02	2.823117e+00	12423.000000	0.000000e+00
1.116549e+00	3.082872e+02	2.701676e+00	13021.000000	0.000000e+00
1.140967e+00	3.044556e+02	2.629606e+00	13405.000000	0.000000e+00
1.165410e+00	2.942145e+02	2.464917e+00	14247.000000	0.000000e+00
1.189942e+00	2.844324e+02	2.349718e+00	14653.000000	0.000000e+00
1.214340e+00	2.837440e+02	2.291464e+00	15333.000000	0.000000e+00
1.238824e+00	2.774257e+02	2.196747e+00	15949.000000	0.000000e+00
1.263616e+00	2.685384e+02	2.056031e+00	17059.000000	0.000000e+00
1.288278e+00	2.644549e+02	2.022515e+00	17097.000000	0.000000e+00
1.312698e+00	2.579201e+02	1.924295e+00	17965.000000	0.000000e+00
1.337129e+00	2.522108e+02	1.852739e+00	18531.000000	0.000000e+00
1.361846e+00	2.498911e+02	1.781803e+00	19669.000000	0.000000e+00
1.386459e+00	2.438034e+02	1.728581e+00	19893.000000	0.000000e+00
1.410760e+00	2.379838e+02	1.662759e+00	20485.000000	0.000000e+00
1.435294e+00	2.378618e+02	1.612817e+00	21751.000000	0.000000e+00
1.459966e+00	2.304908e+02	1.546640e+00	22209.000000	0.000000e+00
1.484553e+00	2.267949e+02	1.494110e+00	23041.000000	0.000000e+00
1.509059e+00	2.242006e+02	1.456616e+00	23691.000000	0.000000e+00
1.533565e+00	2.176783e+02	1.391918e+00	24457.000000	0.000000e+00
1.558284e+00	2.172335e+02	1.352516e+00	25797.000000	0.000000e+00
1.582818e+00	2.126319e+02	1.328249e+00	25627.000000	0.000000e+00
1.607259e+00	2.083790e+02	1.263089e+00	27217.000000	0.000000e+00
1.631809e+00	2.041309e+02	1.229860e+00	27549.000000	0.000000e+00
1.656366e+00	2.000663e+02	1.178636e+00	28813.000000	0.000000e+00
1.680925e+00	1.979692e+02	1.155464e+00	29355.000000	0.000000e+00
1.705257e+00	1.930713e+02	1.116243e+00	29917.000000	0.000000e+00
1.729806e+00	1.904769e+02	1.070619e+00	31653.000000	0.000000e+00
1.754462e+00	1.870309e+02	1.046336e+00	31951.000000	0.000000e+00
1.778992e+00	1.820270e+02	1.001101e+00	33061.000000	0.000000e+00
1.803411e+00	1.792850e+02	9.781237e-01	33597.000000	0.000000e+00
1.827963e+00	1.782375e+02	9.500497e-01	35197.000000	0.000000e+00
1.852647e+00	1.732013e+02	9.151036e-01	35823.000000	0.000000e+00
1.877249e+00	1.715648e+02	8.925385e-01	36949.000000	0.000000e+00
1.901733e+00	1.675224e+02	8.672936e-01	37309.000000	0.000000e+00
1.926241e+00	1.644105e+02	8.317256e-01	39075.000000	0.000000e+00
1.950830e+00	1.623263e+02	8.180686e-01	39373.000000	0.000000e+00
1.975308e+00	1.609497e+02	7.964978e-01	40833.000000	0.000000e+00
1.999729e+00	1.583495e+02	7.801034e-01	41203.000000	0.000000e+00
2.024419e+00	1.542465e+02	7.379538e-01	43689.000000	0.000000e+00
2.049126e+00	1.517082e+02	7.272767e-01	43513.000000	0.000000e+00
2.073508e+00	1.506203e+02	7.145149e-01	44437.000000	0.000000e+00
2.097846e+00	1.482555e+02	6.938820e-01	45651.000000	0.000000e+00
2.122473e+00	1.450886e+02	6.658171e-01	47485.000000	0.000000e+00
2.147106e+00	1.430345e+02	6.531254e-01	47961.000000	0.000000e+00
2.171601e+00	1.409820e+02	6.359387e-01	49147.000000	0.000000e+00
2.196158e+00	1.382973e+02	6.164839e-01	50325.000000	0.000000e+00
2.220735e+00	1.365609e+02	6.008906e-01	51649.000000	0.000000e+00
2.245251e+00	1.348199e+02	5.903565e-01	52153.000000	0.000000e+00
2.269729e+00	1.329647e+02	5.724913e-01	53943.000000	0.000000e+00
2.294271e+00	1.310921e+02	5.605246e-01	54697.000000	0.000000e+00
2.318928e+00	1.283865e+02	5.389588e-01	56745.000000	0.000000e+00
2.343538e+00	1.265118e+02	5.298672e-01	57007.000000	0.000000e+00
2.368026e+00	1.249234e+02	5.166667e-01	58461.000000	0.000000e+00
2.392423e+00	1.215383e+02	5.001913e-01	59041.000000	0.000000e+00
2.416863e+00	1.198772e+02	4.853091e-01	61015.000000	0.000000e+00
2.441509e+00	1.191380e+02	4.760307e-01	62637.000000	0.000000e+00
2.466080e+00	1.169487e+02	4.653109e-01	63169.000000	0.000000e+00
2.490575e+00	1.151881e+02	4.531841e-01	64605.000000	0.000000e+00
2.515186e+00	1.137746e+02	4.412422e-01	66487.000000	0.000000e+00
2.539777e+00	1.126245e+02	4.349991e-01	67033.000000	0.000000e+00
2.564215e+00	1.110942e+02	4.252740e-01	68241.000000	0.000000e+00
2.588707e+00	1.094546e+02	4.137259e-01	69991.000000	0.000000e+00
2.613337e+00	1.074476e+02	4.018172e-01	71505.000000	0.000000e+00
2.637925e+00	1.069137e+02	3.964965e-01	72709.000000	0.000000e+00
2.662420e+00	1.042180e+02	3.844844e-01	73473.000000	0.000000e+00
2.686963e+00	1.027329e+02	3.732336e-01	75763.000000	0.000000e+00
2.711515e+00	1.022166e+02	3.701437e-01	76261.000000	0.000000e+00
2.735982e+00	1.002406e+02	3.589533e-01	77985.000000	0.000000e+00
2.760573e+00	9.892118e+01	3.497151e-01	80011.000000	0.000000e+00
2.785237e+00	9.716422e+01	3.413813e-01	81009.000000	0.000000e+00
2.809671e+00	9.659262e+01	3.381397e-01	81601.000000	0.000000e+00
2.834151e+00	9.474795e+01	3.267540e-01	84081.000000	0.000000e+00
2.858722e+00	9.347684e+01	3.203235e-01	85159.000000	0.000000e+00
2.883250e+00	9.282337e+01	3.153083e-01	86665.000000	0.000000e+00
2.907819e+00	9.101091e+01	3.062050e-01	88341.000000	0.000000e+00
2.932335e+00	9.005342e+01	3.010507e-01	89479.000000	0.000000e+00
2.956914e+00	8.856695e+01	2.927597e-01	91521.000000	0.000000e+00
2.981449e+00	8.727761e+01	2.870834e-01	92425.000000	0.000000e+00
3.005876e+00	8.647561e+01	2.826861e-01	93579.000000	0.000000e+00
3.030403e+00	8.539395e+01	2.751767e-01	96301.000000	0.000000e+00
3.055041e+00	8.405418e+01	2.689724e-01	97657.000000	0.000000e+00
3.079692e+00	8.303811e+01	2.633902e-01	99393.000000	0.000000e+00
3.104241e+00	8.197179e+01	2.589652e-01	100195.000000	0.000000e+00
3.128710e+00	8.126392e+01	2.548109e-01	101709.000000	0.000000e+00
3.153123e+00	8.022101e+01	2.499339e-01	103021.000000	0.000000e+00
3.177619e+00	7.906001e+01	2.432823e-01	105607.000000	0.000000e+00
3.202185e+00	7.845334e+01	2.400532e-01	106809.000000	0.000000e+00
3.226708e+00	7.707302e+01	2.338630e-01	108613.000000	0.000000e+00
3.251321e+00	7.609419e+01	2.286225e-01	110781.000000	0.000000e+00
3.275882e+00	7.504141e+01	2.245873e-01	111643.000000	0.000000e+00
3.300393e+00	7.438732e+01	2.206445e-01	113661.000000	0.000000e+00
3.324955e+00	7.334010e+01	2.160231e-01	115261.000000	0.000000e+00
3.349528e+00	7.272181e+01	2.121739e-01	117475.000000	0.000000e+00
3.374087e+00	7.186168e+01	2.088535e-01	118389.000000	0.000000e+00
3.398541e+00	7.082727e+01	2.044496e-01	120013.000000	0.000000e+00
3.423011e+00	7.006176e+01	2.006693e-01	121899.000000	0.000000e+00
3.447546e+00	6.895063e+01	1.957143e-01	124117.000000	0.000000e+00
3.472176e+00	6.835375e+01	1.920557e-01	126669.000000	0.000000e+00
3.496772e+00	6.755759e+01	1.896003e-01	126961.000000	0.000000e+00
3.521302e+00	6.684916e+01	1.854811e-01	129895.000000	0.000000e+00
3.545845e+00	6.573922e+01	1.820054e-01	130461.000000	0.000000e+00
3.570351e+00	6.544074e+01	1.792251e-01	133321.000000	0.000000e+00
3.594817e+00	6.433845e+01	1.760070e-01	133623.000000	0.000000e+00
3.619340e+00	6.406446e+01	1.728237e-01	137413.000000	0.000000e+00
3.643921e+00	6.312111e+01	1.697681e-01	138241.000000	0.000000e+00
3.668501e+00	6.225258e+01	1.658089e-01	140961.000000	0.000000e+00
3.693083e+00	6.150053e+01	1.630591e-01	142255.000000	0.000000e+00
3.717636e+00	6.050752e+01	1.593600e-01	144165.000000	0.000000e+00
3.742123e+00	6.019796e+01	1.578868e-01	145369.000000	0.000000e+00
3.766623e+00	5.957195e+01	1.547501e-01	148191.000000	0.000000e+00
3.791211e+00	5.894967e+01	1.521096e-01	150193.000000	0.000000e+00
3.815740e+00	5.811185e+01	1.493109e-01	151477.000000	0.000000e+00
3.840250e+00	5.748022e+01	1.465879e-01	153759.000000	0.000000e+00
3.864816e+00	5.720892e+01	1.447882e-01	156121.000000	0.000000e+00
3.889416e+00	5.662624e+01	1.423556e-01	158229.000000	0.000000e+00
3.913984e+00	5.582344e+01	1.397277e-01	159613.000000	0.000000e+00
3.938439e+00	5.494261e+01	1.369927e-01	160851.000000	0.000000e+00
3.962856e+00	5.454454e+01	1.351218e-01	162949.000000	0.000000e+00
3.987408e+00	5.383423e+01	1.317896e-01	166861.000000	0.000000e+00
4.011951e+00	5.337406e+01	1.306294e-01	166947.000000	0.000000e+00
4.036502e+00	5.285147e+01	1.278797e-01	170809.000000	0.000000e+00
4.061101e+00	5.242202e+01	1.263857e-01	172041.000000	0.000000e+00
4.085632e+00	5.184812e+01	1.243646e-01	173809.000000	0.000000e+00
4.110226e+00	5.142893e+01	1.221128e-01	177375.000000	0.000000e+00
4.134760e+00	5.077389e+01	1.206930e-01	176977.000000	0.000000e+00
4.159247e+00	5.032304e+01	1.183403e-01	180829.000000	0.000000e+00
4.183807e+00	4.961254e+01	1.161078e-01	182583.000000	0.000000e+00
4.208321e+00	4.911262e+01	1.144617e-01	184105.000000	0.000000e+00
4.232839e+00	4.867408e+01	1.124701e-01	187293.000000	0.000000e+00
4.257376e+00	4.837008e+01	1.114598e-01	188329.000000	0.000000e+00
4.281944e+00	4.756045e+01	1.084141e-01	192451.000000	0.000000e+00
4.306505e+00	4.721852e+01	1.075973e-01	192585.000000	0.000000e+00
4.331033e+00	4.658151e+01	1.051855e-01	196117.000000	0.000000e+00
4.355617e+00	4.614102e+01	1.036401e-01	198207.000000	0.000000e+00
4.380161e+00	4.581448e+01	1.025477e-01	199597.000000	0.000000e+00
4.404676e+00	4.555156e+01	1.012114e-01	202557.000000	0.000000e+00
4.429249e+00	4.492518e+01	9.926018e-02	204847.000000	0.000000e+00
4.453772e+00	4.468269e+01	9.836636e-02	206341.000000	0.000000e+00
4.478282e+00	4.403004e+01	9.626106e-02	209217.000000	0.000000e+00
4.502777e+00	4.375763e+01	9.537237e-02	210505.000000	0.000000e+00
4.527289e+00	4.340431e+01	9.376111e-02	214299.000000	0.000000e+00
4.551889e+00	4.269038e+01	9.173517e-02	216565.000000	0.000000e+00
4.576426e+00	4.244803e+01	9.095103e-02	217821.000000	0.000000e+00
4.600893e+00	4.196221e+01	8.943630e-02	220135.000000	0.000000e+00
4.625467e+00	4.150710e+01	8.764011e-02	224305.000000	0.000000e+00
4.650035e+00	4.141504e+01	8.732746e-02	224913.000000	0.000000e+00
4.674541e+00	4.087003e+01	8.564226e-02	227737.000000	0.000000e+00
4.699104e+00	4.026228e+01	8.380067e-02	230835.000000	0.000000e+00
4.723670e+00	4.005596e+01	8.302275e-02	232777.000000	0.000000e+00
4.748182e+00	3.974202e+01	8.208971e-02	234381.000000	0.000000e+00
4.772682e+00	3.937090e+01	8.076104e-02	237655.000000	0.000000e+00
4.797203e+00	3.901984e+01	7.976250e-02	239317.000000	0.000000e+00
4.821755e+00	3.864834e+01	7.831562e-02	243537.000000	0.000000e+00
4.846361e+00	3.838682e+01	7.751719e-02	245227.000000	0.000000e+00
4.870915e+00	3.790052e+01	7.621848e-02	247269.000000	0.000000e+00
4.895426e+00	3.765429e+01	7.536513e-02	249625.000000	0.000000e+00
4.919952e+00	3.745788e+01	7.456804e-02	252337.000000	0.000000e+00
4.944496e+00	3.697888e+01	7.318046e-02	255339.000000	0.000000e+00
4.969013e+00	3.659129e+01	7.225429e-02	256465.000000	0.000000e+00
4.993562e+00	3.635801e+01	7.113001e-02	261273.000000	0.000000e+00
5.018138e+00	3.600314e+01	7.030214e-02	262267.000000	0.000000e+00
5.042642e+00	3.567729e+01	6.934744e-02	264681.000000	0.000000e+00
5.067215e+00	3.524083e+01	6.793571e-02	269089.000000	0.000000e+00
5.091775e+00	3.514342e+01	6.771473e-02	269353.000000	0.000000e+00
5.116309e+00	3.486188e+01	6.659595e-02	274035.000000	0.000000e+00
5.140838e+00	3.449603e+01	6.586846e-02	274273.000000	0.000000e+00
5.165333e+00	3.426682e+01	6.493039e-02	278517.000000	0.000000e+00
5.189818e+00	3.401364e+01	6.434423e-02	279439.000000	0.000000e+00
5.214351e+00	3.363999e+01	6.304036e-02	284757.000000	0.000000e+00
5.238947e+00	3.346472e+01	6.253123e-02	286405.000000	0.000000e+00
5.263479e+00	3.308348e+01	6.159153e-02	288523.000000	0.000000e+00
5.288002e+00	3.282333e+01	6.077800e-02	291657.000000	0.000000e+00
5.312546e+00	3.245087e+01	5.981048e-02	294373.000000	0.000000e+00
5.337121e+00	3.232568e+01	5.923346e-02	297825.000000	0.000000e+00
5.361672e+00	3.206236e+01	5.859905e-02	299371.000000	0.000000e+00
5.386196e+00	3.178210e+01	5.777485e-02	302613.000000	0.000000e+00
5.410715e+00	3.154965e+01	5.716182e-02	304633.000000	0.000000e+00
5.435244e+00	3.124338e+01	5.624856e-02	308527.000000	0.000000e+00
5.459823e+00	3.093398e+01	5.543751e-02	311361.000000	0.000000e+00
5.484389e+00	3.076094e+01	5.488642e-02	314101.000000	0.000000e+00
5.508889e+00	3.052026e+01	5.440021e-02	314757.000000	0.000000e+00
5.533464e+00	3.027081e+01	5.333411e-02	322135.000000	0.000000e+00
5.558036e+00	3.002775e+01	5.307170e-02	320125.000000	0.000000e+00
5.582484e+00	2.972788e+01	5.217368e-02	324657.000000	0.000000e+00
5.606956e+00	2.944704e+01	5.154017e-02	326431.000000	0.000000e+00
5.631560e+00	2.929207e+01	5.071438e-02	333609.000000	0.000000e+00
5.656168e+00	2.900738e+01	5.026733e-02	333001.000000	0.000000e+00
5.680698e+00	2.878396e+01	4.960503e-02	336705.000000	0.000000e+00
5.705204e+00	2.858720e+01	4.913928e-02	338443.000000	0.000000e+00
5.729704e+00	2.847667e+01	4.868120e-02	342181.000000	0.000000e+00
5.754232e+00	2.808741e+01	4.780858e-02	345153.000000	0.000000e+00
5.778772e+00	2.785128e+01	4.717041e-02	348619.000000	0.000000e+00
5.803342e+00	2.763312e+01	4.661344e-02	351429.000000	0.000000e+00
5.827902e+00	2.739764e+01	4.600204e-02	354709.000000	0.000000e+00
5.852409e+00	2.727397e+01	4.572316e-02	355815.000000	0.000000e+00
5.876957e+00	2.708360e+01	4.503207e-02	361717.000000	0.000000e+00
5.901534e+00	2.689214e+01	4.464417e-02	362845.000000	0.000000e+00
5.926030e+00	2.666681e+01	4.412828e-02	365181.000000	0.000000e+00
5.950548e+00	2.657647e+01	4.370048e-02	369847.000000	0.000000e+00
5.975137e+00	2.623583e+01	4.294838e-02	373161.000000	0.000000e+00
5.999657e+00	2.600873e+01	4.253537e-02	373885.000000	0.000000e+00
6.024161e+00	2.593350e+01	4.212588e-02	378987.000000	0.000000e+00
6.048714e+00	2.570898e+01	4.163558e-02	381277.000000	0.000000e+00
6.073267e+00	2.555071e+01	4.115322e-02	385477.000000	0.000000e+00
6.097868e+00	2.532250e+01	4.060863e-02	388845.000000	0.000000e+00
6.122369e+00	2.513179e+01	4.031473e-02	388615.000000	0.000000e+00
6.146867e+00	2.492077e+01	3.964754e-02	395085.000000	0.000000e+00
6.171452e+00	2.481987e+01	3.937278e-02	397381.000000	0.000000e+00
6.195974e+00	2.458417e+01	3.887726e-02	399871.000000	0.000000e+00
6.220444e+00	2.439607e+01	3.850179e-02	401493.000000	0.000000e+00
6.244986e+00	2.429599e+01	3.799324e-02	408937.000000	0.000000e+00
6.269588e+00	2.398314e+01	3.746492e-02	409791.000000	0.000000e+00
6.294124e+00	2.383230e+01	3.708361e-02	413017.000000	0.000000e+00
6.318633e+00	2.369194e+01	3.674335e-02	415761.000000	0.000000e+00
6.343202e+00	2.351470e+01	3.624666e-02	420865.000000	0.000000e+00
6.367770e+00	2.335671e+01	3.592205e-02	422767.000000	0.000000e+00
6.392288e+00	2.321857e+01	3.559803e-02	425421.000000	0.000000e+00
6.416837e+00	2.304773e+01	3.512602e-02	430525.000000	0.000000e+00
6.441383e+00	2.287649e+01	3.481598e-02	431739.000000	0.000000e+00
6.465913e+00	2.271618e+01	3.438197e-02	436525.000000	0.000000e+00
6.490433e+00	2.262439e+01	3.417141e-02	438357.000000	0.000000e+00
6.514946e+00	2.236279e+01	3.362233e-02	442381.000000	0.000000e+00
6.539518e+00	2.225896e+01	3.327206e-02	447559.000000	0.000000e+00
6.564059e+00	2.205694e+01	3.296339e-02	447741.000000	0.000000e+00
6.588587e+00	2.196398e+01	3.260268e-02	453853.000000	0.000000e+00
6.613110e+00	2.175592e+01	3.227331e-02	454431.000000	0.000000e+00
6.637622e+00	2.162900e+01	3.189157e-02	459961.000000	0.000000e+00
6.662172e+00	2.143816e+01	3.151413e-02	462769.000000	0.000000e+00
6.686693e+00	2.130959e+01	3.122443e-02	465759.000000	0.000000e+00
6.711227e+00	2.115215e+01	3.085499e-02	469957.000000	0.000000e+00
6.735777e+00	2.098734e+01	3.050043e-02	473481.000000	0.000000e+00
6.760323e+00	2.089832e+01	3.028281e-02	476245.000000	0.000000e+00
6.784855e+00	2.071877e+01	2.989554e-02	480303.000000	0.000000e+00
6.809427e+00	2.063049e+01	2.963670e-02	484573.000000	0.000000e+00
6.833979e+00	2.052447e+01	2.942616e-02	486493.000000	0.000000e+00
6.858503e+00	2.037691e+01	2.909174e-02	490611.000000	0.000000e+00
6.883055e+00	2.023755e+01	2.878566e-02	494269.000000	0.000000e+00
6.907584e+00	2.008408e+01	2.848084e-02	497277.000000	0.000000e+00
6.932134e+00	1.998772e+01	2.821939e-02	501685.000000	0.000000e+00
6.956669e+00	1.977749e+01	2.785466e-02	504135.000000	0.000000e+00
6.981221e+00	1.965679e+01	2.754800e-02	509149.000000	0.000000e+00
7.005753e+00	1.952998e+01	2.733070e-02	510625.000000	0.000000e+00
7.030233e+00	1.937216e+01	2.700906e-02	514443.000000	0.000000e+00
7.054782e+00	1.932621e+01	2.679978e-02	520033.000000	0.000000e+00
7.079343e+00	1.919028e+01	2.654104e-02	522789.000000	0.000000e+00
7.103883e+00	1.902002e+01	2.622493e-02	526009.000000	0.000000e+00
7.128424e+00	1.892178e+01	2.597942e-02	530475.000000	0.000000e+00
7.152965e+00	1.881341e+01	2.576955e-02	532993.000000	0.000000e+00
7.177501e+00	1.864467e+01	2.543043e-02	537529.000000	0.000000e+00
7.202013e+00	1.853549e+01	2.523082e-02	539691.000000	0.000000e+00
7.226577e+00	1.842416e+01	2.491944e-02	546637.000000	0.000000e+00
7.251125e+00	1.833594e+01	2.479286e-02	546957.000000	0.000000e+00
7.275651e+00	1.824871e+01	2.454738e-02	552655.000000	0.000000e+00
7.300226e+00	1.808363e+01	2.423719e-02	556681.000000	0.000000e+00
7.324759e+00	1.800243e+01	2.408902e-02	558501.000000	0.000000e+00
7.349299e+00	1.783478e+01	2.374400e-02	564193.000000	0.000000e+00
7.373825e+00	1.774700e+01	2.359875e-02	565551.000000	0.000000e+00
7.398312e+00	1.761566e+01	2.333593e-02	569833.000000	0.000000e+00
7.422892e+00	1.757516e+01	2.312944e-02	577389.000000	0.000000e+00
7.447442e+00	1.736275e+01	2.287086e-02	576331.000000	0.000000e+00
7.471956e+00	1.731021e+01	2.267372e-02	582853.000000	0.000000e+00
7.496499e+00	1.717866e+01	2.244288e-02	585897.000000	0.000000e+00
7.521014e+00	1.712409e+01	2.231946e-02	588637.000000	0.000000e+00
7.545557e+00	1.699319e+01	2.202545e-02	595251.000000	0.000000e+00
7.570086e+00	1.686437e+01	2.184751e-02	595849.000000	0.000000e+00
7.594613e+00	1.678245e+01	2.162549e-02	602253.000000	0.000000e+00
7.619172e+00	1.662821e+01	2.136281e-02	605863.000000	0.000000e+00
7.643756e+00	1.657915e+01	2.121225e-02	610873.000000	0.000000e+00
7.668263e+00	1.648501e+01	2.110079e-02	610353.000000	0.000000e+00
7.692777e+00	1.639939e+01	2.085068e-02	618607.000000	0.000000e+00
7.717371e+00	1.628990e+01	2.065184e-02	622185.000000	0.000000e+00
7.741929e+00	1.618999e+01	2.047501e-02	625237.000000	0.000000e+00
7.766457e+00	1.608315e+01	2.029464e-02	628029.000000	0.000000e+00
7.790953e+00	1.599538e+01	2.012077e-02	631975.000000	0.000000e+00
7.815489e+00	1.589159e+01	1.990301e-02	637525.000000	0.000000e+00
7.840050e+00	1.579399e+01	1.971470e-02	641805.000000	0.000000e+00
7.864588e+00	1.570110e+01	1.956042e-02	644323.000000	0.000000e+00
7.889126e+00	1.559913e+01	1.935744e-02	649389.000000	0.000000e+00
7.913643e+00	1.551467e+01	1.921833e-02	651709.000000	0.000000e+00
7.938181e+00	1.541398e+01	1.899765e-02	658309.000000	0.000000e+00
7.962760e+00	1.537574e+01	1.888896e-02	662607.000000	0.000000e+00
7.987311e+00	1.524566e+01	1.870616e-02	664237.000000	0.000000e+00
8.011811e+00	1.510452e+01	1.847838e-02	668169.000000	0.000000e+00
8.036325e+00	1.508074e+01	1.837455e-02	673615.000000	0.000000e+00
8.060868e+00	1.495367e+01	1.816542e-02	677649.000000	0.000000e+00
8.085446e+00	1.490128e+01	1.801895e-02	683893.000000	0.000000e+00
8.109989e+00	1.480907e+01	1.790729e-02	683905.000000	0.000000e+00
8.134471e+00	1.473614e+01	1.775502e-02	688851.000000	0.000000e+00
8.159038e+00	1.462066e+01	1.751023e-02	697189.000000	0.000000e+00
8.183598e+00	1.455943e+01	1.744866e-02	696249.000000	0.000000e+00
8.208073e+00	1.449883e+01	1.731217e-02	701395.000000	0.000000e+00
8.232590e+00	1.442822e+01	1.716555e-02	706497.000000	0.000000e+00
8.257144e+00	1.432051e+01	1.696804e-02	712285.000000	0.000000e+00
8.281710e+00	1.422069e+01	1.680995e-02	715663.000000	0.000000e+00
8.306271e+00	1.414270e+01	1.666667e-02	720057.000000	0.000000e+00
8.330826e+00	1.409741e+01	1.656131e-02	724585.000000	0.000000e+00
8.355374e+00	1.399857e+01	1.641496e-02	727257.000000	0.000000e+00
8.379901e+00	1.392231e+01	1.626475e-02	732703.000000	0.000000e+00
8.404418e+00	1.384693e+01	1.615327e-02	734829.000000	0.000000e+00
8.428928e+00	1.374918e+01	1.597567e-02	740689.000000	0.000000e+00
8.453504e+00	1.364622e+01	1.577857e-02	747979.000000	0.000000e+00
8.478051e+00	1.360060e+01	1.573640e-02	746973.000000	0.000000e+00
8.502580e+00	1.353664e+01	1.556502e-02	756349.000000	0.000000e+00
8.527138e+00	1.348121e+01	1.549838e-02	756633.000000	0.000000e+00
8.551634e+00	1.338695e+01	1.533975e-02	761599.000000	0.000000e+00
8.576156e+00	1.331688e+01	1.520392e-02	767173.000000	0.000000e+00
8.600697e+00	1.323998e+01	1.507602e-02	771261.000000	0.000000e+00
8.625259e+00	1.316682e+01	1.493210e-02	777535.000000	0.000000e+00
8.649836e+00	1.308965e+01	1.481510e-02	780633.000000	0.000000e+00
8.674376e+00	1.301891e+01	1.469653e-02	784729.000000	0.000000e+00
8.698927e+00	1.295949e+01	1.458290e-02	789747.000000	0.000000e+00
8.723450e+00	1.289367e+01	1.448916e-02	791893.000000	0.000000e+00
8.747957e+00	1.280124e+01	1.433304e-02	797677.000000	0.000000e+00
8.772521e+00	1.274597e+01	1.421114e-02	804429.000000	0.000000e+00
8.797047e+00	1.265350e+01	1.410711e-02	804535.000000	0.000000e+00
8.821541e+00	1.260880e+01	1.400234e-02	810861.000000	0.000000e+00
8.846076e+00	1.255262e+01	1.389322e-02	816325.000000	0.000000e+00
8.870641e+00	1.250459e+01	1.378885e-02	822399.000000	0.000000e+00
8.895170e+00	1.245049e+01	1.372831e-02	822505.000000	0.000000e+00
8.919713e+00	1.233827e+01	1.352138e-02	832657.000000	0.000000e+00
8.944263e+00	1.230339e+01	1.348961e-02	831861.000000	0.000000e+00
