# [<k> (h/Mpc)]	orig	decomp	decomp-bis	decomp-ter									
0.0347642200	14995.7500000000	15000.2600000000	15002.3700000000	14999.4200000000									
0.0589028200	10983.0800000000	10979.7200000000	10979.2300000000	10980.6200000000									
0.0837808700	6473.9620000000	6475.7650000000	6476.4530000000	6475.4080000000									
0.1087368000	4976.1200000000	4976.2860000000	4976.5080000000	4976.3240000000									
0.1341836000	3721.3250000000	3721.1980000000	3721.1990000000	3721.2300000000									
0.1581206000	2746.5080000000	2746.6490000000	2746.8270000000	2746.6880000000									
0.1826843000	2127.0480000000	2127.0460000000	2127.1600000000	2127.0940000000									
0.2073525000	1961.7230000000	1961.7940000000	1962.0450000000	1961.8730000000									
0.2322407000	1713.0320000000	1713.2000000000	1713.3790000000	1713.2280000000									
0.2568838000	1444.1550000000	1444.1430000000	1444.3330000000	1444.2420000000									
0.2811185000	1310.2080000000	1310.2680000000	1310.1510000000	1310.1900000000									
0.3057758000	1160.5150000000	1160.3390000000	1160.0440000000	1160.2430000000									
0.3308750000	1120.1140000000	1120.3210000000	1120.3660000000	1120.2620000000									
0.3553459000	1038.5040000000	1038.6610000000	1038.6060000000	1038.5630000000									
0.3797184000	889.0596000000	889.1853000000	889.0811000000	889.0863000000									
0.4042043000	866.3303000000	866.4922000000	866.4792000000	866.4227000000									
0.4287408000	782.3067000000	782.2172000000	782.1027000000	782.1873000000									
0.4533372000	765.9140000000	765.9650000000	766.1430000000	765.9985000000									
0.4779960000	719.1251000000	719.2264000000	719.2471000000	719.1864000000									
0.5026630000	682.5501000000	682.5633000000	682.6316000000	682.5835000000									
0.5271488000	617.3688000000	617.4438000000	617.5576000000	617.4569000000									
0.5515428000	601.2603000000	601.2626000000	601.2657000000	601.2424000000									
0.5762241000	566.2284000000	566.2916000000	566.2890000000	566.2642000000									
0.6007286000	570.1290000000	570.1393000000	570.1068000000	570.0993000000									
0.6252569000	541.6216000000	541.6119000000	541.5643000000	541.5707000000									
0.6499966000	526.2176000000	526.2807000000	526.3706000000	526.2985000000									
0.6746858000	493.1031000000	493.0482000000	493.0878000000	493.0825000000									
0.6991271000	486.1328000000	486.1353000000	486.1651000000	486.1323000000									
0.7235757000	468.0769000000	468.1484000000	468.2497000000	468.1599000000									
0.7479714000	451.5457000000	451.6339000000	451.6530000000	451.6096000000									
0.7726133000	440.6447000000	440.6380000000	440.6730000000	440.6401000000									
0.7972413000	422.2403000000	422.3610000000	422.3706000000	422.3029000000									
0.8218513000	414.6695000000	414.6487000000	414.5419000000	414.5977000000									
0.8464491000	397.6532000000	397.7257000000	397.8674000000	397.7509000000									
0.8709767000	390.7023000000	390.7193000000	390.7575000000	390.7196000000									
0.8955547000	376.0324000000	375.9966000000	375.9844000000	375.9932000000									
0.9199772000	367.7558000000	367.7854000000	367.7858000000	367.7561000000									
0.9444963000	366.2257000000	366.2824000000	366.3042000000	366.2603000000									
0.9690846000	357.1703000000	357.1901000000	357.1935000000	357.1678000000									
0.9935517000	349.2085000000	349.3061000000	349.3973000000	349.2961000000									
1.0180990000	341.2835000000	341.3104000000	341.3116000000	341.2851000000									
1.0426790000	332.3856000000	332.4561000000	332.4597000000	332.4220000000									
1.0673530000	323.3726000000	323.4472000000	323.6038000000	323.4716000000									
1.0920040000	314.6700000000	314.6629000000	314.7570000000	314.6880000000									
1.1165490000	308.2670000000	308.3239000000	308.3748000000	308.3047000000									
1.1409670000	304.4494000000	304.5103000000	304.4370000000	304.4341000000									
1.1654100000	294.1981000000	294.2597000000	294.2757000000	294.2237000000									
1.1899420000	284.4119000000	284.4755000000	284.5051000000	284.4515000000									
1.2143400000	283.7052000000	283.7737000000	283.9002000000	283.7918000000									
1.2388240000	277.4131000000	277.4506000000	277.5471000000	277.4660000000									
1.2636160000	268.5029000000	268.5758000000	268.6735000000	268.5760000000									
1.2882780000	264.4026000000	264.4919000000	264.6112000000	264.5006000000									
1.3126980000	257.9218000000	257.9628000000	258.0253000000	257.9509000000									
1.3371290000	252.1622000000	252.2336000000	252.3440000000	252.2465000000									
1.3618460000	249.8744000000	249.9391000000	250.0045000000	249.9197000000									
1.3864590000	243.7739000000	243.8349000000	243.9833000000	243.8571000000									
1.4107600000	237.9835000000	237.9960000000	238.0615000000	238.0005000000									
1.4352940000	237.8489000000	237.8716000000	237.9629000000	237.8863000000									
1.4599660000	230.4570000000	230.5182000000	230.6469000000	230.5375000000									
1.4845530000	226.7696000000	226.8184000000	226.9605000000	226.8411000000									
1.5090590000	224.1877000000	224.2254000000	224.3683000000	224.2526000000									
1.5335650000	217.6664000000	217.7103000000	217.8313000000	217.7273000000									
1.5582840000	217.1905000000	217.2645000000	217.4689000000	217.3093000000									
1.5828180000	212.5927000000	212.6519000000	212.8354000000	212.6928000000									
1.6072590000	208.3810000000	208.3876000000	208.4758000000	208.4059000000									
1.6318090000	204.0970000000	204.1605000000	204.3221000000	204.1837000000									
1.6563660000	200.0469000000	200.0989000000	200.2602000000	200.1232000000									
1.6809250000	197.9559000000	197.9900000000	198.1173000000	198.0076000000									
1.7052570000	193.0434000000	193.0956000000	193.3014000000	193.1421000000									
1.7298060000	190.4818000000	190.4901000000	190.5804000000	190.5032000000									
1.7544620000	186.9954000000	187.0567000000	187.2156000000	187.0806000000									
1.7789920000	182.0170000000	182.0629000000	182.2073000000	182.0756000000									
1.8034110000	179.2719000000	179.3037000000	179.4513000000	179.3275000000									
1.8279630000	178.2108000000	178.2766000000	178.4372000000	178.2929000000									
