# [<k> (h/Mpc)]	[<P_0(k)> (Mpc/h)^3]	[ErrorBar (Mpc/h)^3]	nModes	[<P_2(k)> (Mpc/h)^3]
6.991271e-01	4.861791e+02	6.924953e+00	4929.000000	0.000000e+00
7.235757e-01	4.681840e+02	6.267012e+00	5581.000000	0.000000e+00
7.479714e-01	4.516418e+02	5.993192e+00	5679.000000	0.000000e+00
7.726133e-01	4.406646e+02	5.514774e+00	6385.000000	0.000000e+00
7.972413e-01	4.223734e+02	5.217669e+00	6553.000000	0.000000e+00
8.218513e-01	4.146505e+02	4.912355e+00	7125.000000	0.000000e+00
8.464491e-01	3.977476e+02	4.609108e+00	7447.000000	0.000000e+00
8.709767e-01	3.907422e+02	4.388147e+00	7929.000000	0.000000e+00
8.955547e-01	3.760261e+02	4.114308e+00	8353.000000	0.000000e+00
9.199772e-01	3.678096e+02	3.926445e+00	8775.000000	0.000000e+00
9.444963e-01	3.663084e+02	3.795789e+00	9313.000000	0.000000e+00
9.690846e-01	3.572149e+02	3.600891e+00	9841.000000	0.000000e+00
9.935517e-01	3.493428e+02	3.460537e+00	10191.000000	0.000000e+00
1.018099e+00	3.413280e+02	3.269779e+00	10897.000000	0.000000e+00
1.042679e+00	3.324993e+02	3.127752e+00	11301.000000	0.000000e+00
1.067353e+00	3.234806e+02	2.949889e+00	12025.000000	0.000000e+00
1.092004e+00	3.146956e+02	2.823432e+00	12423.000000	0.000000e+00
1.116549e+00	3.083480e+02	2.702209e+00	13021.000000	0.000000e+00
1.140967e+00	3.045137e+02	2.630107e+00	13405.000000	0.000000e+00
1.165410e+00	2.942800e+02	2.465466e+00	14247.000000	0.000000e+00
1.189942e+00	2.845004e+02	2.350280e+00	14653.000000	0.000000e+00
1.214340e+00	2.838093e+02	2.291992e+00	15333.000000	0.000000e+00
1.238824e+00	2.774677e+02	2.197079e+00	15949.000000	0.000000e+00
1.263616e+00	2.686096e+02	2.056576e+00	17059.000000	0.000000e+00
1.288278e+00	2.645239e+02	2.023042e+00	17097.000000	0.000000e+00
1.312698e+00	2.579629e+02	1.924614e+00	17965.000000	0.000000e+00
1.337129e+00	2.522846e+02	1.853281e+00	18531.000000	0.000000e+00
1.361846e+00	2.499473e+02	1.782204e+00	19669.000000	0.000000e+00
1.386459e+00	2.438629e+02	1.729003e+00	19893.000000	0.000000e+00
1.410760e+00	2.380170e+02	1.662992e+00	20485.000000	0.000000e+00
1.435294e+00	2.379070e+02	1.613123e+00	21751.000000	0.000000e+00
1.459966e+00	2.305546e+02	1.547068e+00	22209.000000	0.000000e+00
1.484553e+00	2.268456e+02	1.494444e+00	23041.000000	0.000000e+00
1.509059e+00	2.242577e+02	1.456987e+00	23691.000000	0.000000e+00
1.533565e+00	2.177356e+02	1.392284e+00	24457.000000	0.000000e+00
1.558284e+00	2.173070e+02	1.352973e+00	25797.000000	0.000000e+00
1.582818e+00	2.126955e+02	1.328646e+00	25627.000000	0.000000e+00
1.607259e+00	2.084133e+02	1.263296e+00	27217.000000	0.000000e+00
1.631809e+00	2.041975e+02	1.230261e+00	27549.000000	0.000000e+00
1.656366e+00	2.001390e+02	1.179064e+00	28813.000000	0.000000e+00
1.680925e+00	1.980341e+02	1.155843e+00	29355.000000	0.000000e+00
1.705257e+00	1.931536e+02	1.116719e+00	29917.000000	0.000000e+00
1.729806e+00	1.905292e+02	1.070913e+00	31653.000000	0.000000e+00
1.754462e+00	1.871106e+02	1.046782e+00	31951.000000	0.000000e+00
1.778992e+00	1.820944e+02	1.001472e+00	33061.000000	0.000000e+00
1.803411e+00	1.793441e+02	9.784459e-01	33597.000000	0.000000e+00
1.827963e+00	1.783197e+02	9.504877e-01	35197.000000	0.000000e+00
1.852647e+00	1.732859e+02	9.155504e-01	35823.000000	0.000000e+00
1.877249e+00	1.716197e+02	8.928239e-01	36949.000000	0.000000e+00
1.901733e+00	1.676146e+02	8.677710e-01	37309.000000	0.000000e+00
1.926241e+00	1.645047e+02	8.322022e-01	39075.000000	0.000000e+00
1.950830e+00	1.624043e+02	8.184618e-01	39373.000000	0.000000e+00
1.975308e+00	1.610529e+02	7.970082e-01	40833.000000	0.000000e+00
1.999729e+00	1.584061e+02	7.803824e-01	41203.000000	0.000000e+00
2.024419e+00	1.543494e+02	7.384461e-01	43689.000000	0.000000e+00
2.049126e+00	1.517880e+02	7.276589e-01	43513.000000	0.000000e+00
2.073508e+00	1.507082e+02	7.149316e-01	44437.000000	0.000000e+00
2.097846e+00	1.483433e+02	6.942929e-01	45651.000000	0.000000e+00
2.122473e+00	1.451683e+02	6.661830e-01	47485.000000	0.000000e+00
2.147106e+00	1.431313e+02	6.535674e-01	47961.000000	0.000000e+00
2.171601e+00	1.410630e+02	6.363037e-01	49147.000000	0.000000e+00
2.196158e+00	1.383880e+02	6.168884e-01	50325.000000	0.000000e+00
2.220735e+00	1.366557e+02	6.013077e-01	51649.000000	0.000000e+00
2.245251e+00	1.349163e+02	5.907784e-01	52153.000000	0.000000e+00
2.269729e+00	1.330545e+02	5.728779e-01	53943.000000	0.000000e+00
2.294271e+00	1.311920e+02	5.609521e-01	54697.000000	0.000000e+00
2.318928e+00	1.284895e+02	5.393910e-01	56745.000000	0.000000e+00
2.343538e+00	1.266027e+02	5.302476e-01	57007.000000	0.000000e+00
2.368026e+00	1.250288e+02	5.171029e-01	58461.000000	0.000000e+00
2.392423e+00	1.216167e+02	5.005141e-01	59041.000000	0.000000e+00
2.416863e+00	1.199744e+02	4.857023e-01	61015.000000	0.000000e+00
2.441509e+00	1.192267e+02	4.763850e-01	62637.000000	0.000000e+00
2.466080e+00	1.170477e+02	4.657049e-01	63169.000000	0.000000e+00
2.490575e+00	1.153006e+02	4.536266e-01	64605.000000	0.000000e+00
2.515186e+00	1.138611e+02	4.415774e-01	66487.000000	0.000000e+00
2.539777e+00	1.127270e+02	4.353953e-01	67033.000000	0.000000e+00
2.564215e+00	1.111841e+02	4.256179e-01	68241.000000	0.000000e+00
2.588707e+00	1.095545e+02	4.141038e-01	69991.000000	0.000000e+00
2.613337e+00	1.075457e+02	4.021841e-01	71505.000000	0.000000e+00
2.637925e+00	1.070069e+02	3.968422e-01	72709.000000	0.000000e+00
2.662420e+00	1.043148e+02	3.848415e-01	73473.000000	0.000000e+00
2.686963e+00	1.028397e+02	3.736219e-01	75763.000000	0.000000e+00
2.711515e+00	1.023117e+02	3.704880e-01	76261.000000	0.000000e+00
2.735982e+00	1.003355e+02	3.592932e-01	77985.000000	0.000000e+00
2.760573e+00	9.901695e+01	3.500537e-01	80011.000000	0.000000e+00
2.785237e+00	9.725290e+01	3.416929e-01	81009.000000	0.000000e+00
2.809671e+00	9.669357e+01	3.384931e-01	81601.000000	0.000000e+00
2.834151e+00	9.485137e+01	3.271106e-01	84081.000000	0.000000e+00
2.858722e+00	9.356047e+01	3.206100e-01	85159.000000	0.000000e+00
2.883250e+00	9.292500e+01	3.156536e-01	86665.000000	0.000000e+00
2.907819e+00	9.110890e+01	3.065347e-01	88341.000000	0.000000e+00
2.932335e+00	9.015569e+01	3.013926e-01	89479.000000	0.000000e+00
2.956914e+00	8.867766e+01	2.931257e-01	91521.000000	0.000000e+00
2.981449e+00	8.737972e+01	2.874193e-01	92425.000000	0.000000e+00
3.005876e+00	8.658632e+01	2.830480e-01	93579.000000	0.000000e+00
3.030403e+00	8.550051e+01	2.755201e-01	96301.000000	0.000000e+00
3.055041e+00	8.415926e+01	2.693086e-01	97657.000000	0.000000e+00
3.079692e+00	8.314621e+01	2.637331e-01	99393.000000	0.000000e+00
3.104241e+00	8.206644e+01	2.592642e-01	100195.000000	0.000000e+00
3.128710e+00	8.136259e+01	2.551203e-01	101709.000000	0.000000e+00
3.153123e+00	8.032932e+01	2.502714e-01	103021.000000	0.000000e+00
3.177619e+00	7.916269e+01	2.435983e-01	105607.000000	0.000000e+00
3.202185e+00	7.855807e+01	2.403737e-01	106809.000000	0.000000e+00
3.226708e+00	7.718124e+01	2.341914e-01	108613.000000	0.000000e+00
3.251321e+00	7.620257e+01	2.289481e-01	110781.000000	0.000000e+00
3.275882e+00	7.514879e+01	2.249087e-01	111643.000000	0.000000e+00
3.300393e+00	7.449465e+01	2.209629e-01	113661.000000	0.000000e+00
3.324955e+00	7.344843e+01	2.163422e-01	115261.000000	0.000000e+00
3.349528e+00	7.283147e+01	2.124938e-01	117475.000000	0.000000e+00
3.374087e+00	7.197249e+01	2.091755e-01	118389.000000	0.000000e+00
3.398541e+00	7.093745e+01	2.047677e-01	120013.000000	0.000000e+00
3.423011e+00	7.017918e+01	2.010056e-01	121899.000000	0.000000e+00
3.447546e+00	6.906040e+01	1.960259e-01	124117.000000	0.000000e+00
3.472176e+00	6.845956e+01	1.923530e-01	126669.000000	0.000000e+00
3.496772e+00	6.766727e+01	1.899081e-01	126961.000000	0.000000e+00
3.521302e+00	6.695518e+01	1.857753e-01	129895.000000	0.000000e+00
3.545845e+00	6.585221e+01	1.823182e-01	130461.000000	0.000000e+00
3.570351e+00	6.554355e+01	1.795067e-01	133321.000000	0.000000e+00
3.594817e+00	6.444776e+01	1.763061e-01	133623.000000	0.000000e+00
3.619340e+00	6.418232e+01	1.731416e-01	137413.000000	0.000000e+00
3.643921e+00	6.323276e+01	1.700684e-01	138241.000000	0.000000e+00
3.668501e+00	6.235776e+01	1.660890e-01	140961.000000	0.000000e+00
3.693083e+00	6.161642e+01	1.633664e-01	142255.000000	0.000000e+00
3.717636e+00	6.061637e+01	1.596467e-01	144165.000000	0.000000e+00
3.742123e+00	6.030616e+01	1.581706e-01	145369.000000	0.000000e+00
3.766623e+00	5.967632e+01	1.550212e-01	148191.000000	0.000000e+00
3.791211e+00	5.906361e+01	1.524036e-01	150193.000000	0.000000e+00
3.815740e+00	5.822647e+01	1.496053e-01	151477.000000	0.000000e+00
3.840250e+00	5.758629e+01	1.468584e-01	153759.000000	0.000000e+00
3.864816e+00	5.731548e+01	1.450579e-01	156121.000000	0.000000e+00
3.889416e+00	5.673835e+01	1.426375e-01	158229.000000	0.000000e+00
3.913984e+00	5.593995e+01	1.400193e-01	159613.000000	0.000000e+00
3.938439e+00	5.505475e+01	1.372723e-01	160851.000000	0.000000e+00
3.962856e+00	5.465864e+01	1.354045e-01	162949.000000	0.000000e+00
3.987408e+00	5.395431e+01	1.320836e-01	166861.000000	0.000000e+00
4.011951e+00	5.349378e+01	1.309224e-01	166947.000000	0.000000e+00
4.036502e+00	5.297046e+01	1.281676e-01	170809.000000	0.000000e+00
4.061101e+00	5.253977e+01	1.266695e-01	172041.000000	0.000000e+00
4.085632e+00	5.197007e+01	1.246571e-01	173809.000000	0.000000e+00
4.110226e+00	5.154990e+01	1.224001e-01	177375.000000	0.000000e+00
4.134760e+00	5.088006e+01	1.209453e-01	176977.000000	0.000000e+00
4.159247e+00	5.044225e+01	1.186207e-01	180829.000000	0.000000e+00
4.183807e+00	4.972900e+01	1.163803e-01	182583.000000	0.000000e+00
4.208321e+00	4.922212e+01	1.147169e-01	184105.000000	0.000000e+00
4.232839e+00	4.879450e+01	1.127483e-01	187293.000000	0.000000e+00
4.257376e+00	4.848934e+01	1.117346e-01	188329.000000	0.000000e+00
4.281944e+00	4.767439e+01	1.086739e-01	192451.000000	0.000000e+00
4.306505e+00	4.733992e+01	1.078739e-01	192585.000000	0.000000e+00
4.331033e+00	4.669886e+01	1.054505e-01	196117.000000	0.000000e+00
4.355617e+00	4.625431e+01	1.038945e-01	198207.000000	0.000000e+00
4.380161e+00	4.593544e+01	1.028184e-01	199597.000000	0.000000e+00
4.404676e+00	4.567265e+01	1.014805e-01	202557.000000	0.000000e+00
4.429249e+00	4.504385e+01	9.952238e-02	204847.000000	0.000000e+00
4.453772e+00	4.480669e+01	9.863933e-02	206341.000000	0.000000e+00
4.478282e+00	4.414531e+01	9.651306e-02	209217.000000	0.000000e+00
4.502777e+00	4.387544e+01	9.562914e-02	210505.000000	0.000000e+00
4.527289e+00	4.353017e+01	9.403299e-02	214299.000000	0.000000e+00
4.551889e+00	4.281028e+01	9.199282e-02	216565.000000	0.000000e+00
4.576426e+00	4.257149e+01	9.121557e-02	217821.000000	0.000000e+00
4.600893e+00	4.207883e+01	8.968485e-02	220135.000000	0.000000e+00
4.625467e+00	4.162666e+01	8.789256e-02	224305.000000	0.000000e+00
4.650035e+00	4.153328e+01	8.757677e-02	224913.000000	0.000000e+00
4.674541e+00	4.099368e+01	8.590137e-02	227737.000000	0.000000e+00
4.699104e+00	4.038240e+01	8.405069e-02	230835.000000	0.000000e+00
4.723670e+00	4.017374e+01	8.326687e-02	232777.000000	0.000000e+00
4.748182e+00	3.986820e+01	8.235035e-02	234381.000000	0.000000e+00
4.772682e+00	3.948716e+01	8.099952e-02	237655.000000	0.000000e+00
4.797203e+00	3.913838e+01	8.000481e-02	239317.000000	0.000000e+00
4.821755e+00	3.877080e+01	7.856377e-02	243537.000000	0.000000e+00
4.846361e+00	3.851132e+01	7.776860e-02	245227.000000	0.000000e+00
4.870915e+00	3.801926e+01	7.645727e-02	247269.000000	0.000000e+00
4.895426e+00	3.777697e+01	7.561067e-02	249625.000000	0.000000e+00
4.919952e+00	3.758257e+01	7.481627e-02	252337.000000	0.000000e+00
4.944496e+00	3.710279e+01	7.342569e-02	255339.000000	0.000000e+00
4.969013e+00	3.671610e+01	7.250075e-02	256465.000000	0.000000e+00
4.993562e+00	3.648517e+01	7.137879e-02	261273.000000	0.000000e+00
5.018138e+00	3.612380e+01	7.053775e-02	262267.000000	0.000000e+00
5.042642e+00	3.580294e+01	6.959167e-02	264681.000000	0.000000e+00
5.067215e+00	3.536385e+01	6.817287e-02	269089.000000	0.000000e+00
5.091775e+00	3.526837e+01	6.795548e-02	269353.000000	0.000000e+00
5.116309e+00	3.499014e+01	6.684095e-02	274035.000000	0.000000e+00
5.140838e+00	3.462316e+01	6.611123e-02	274273.000000	0.000000e+00
5.165333e+00	3.438888e+01	6.516167e-02	278517.000000	0.000000e+00
5.189818e+00	3.413769e+01	6.457889e-02	279439.000000	0.000000e+00
5.214351e+00	3.376010e+01	6.326544e-02	284757.000000	0.000000e+00
5.238947e+00	3.358599e+01	6.275783e-02	286405.000000	0.000000e+00
5.263479e+00	3.320748e+01	6.182238e-02	288523.000000	0.000000e+00
5.288002e+00	3.294633e+01	6.100576e-02	291657.000000	0.000000e+00
5.312546e+00	3.257408e+01	6.003758e-02	294373.000000	0.000000e+00
5.337121e+00	3.245013e+01	5.946150e-02	297825.000000	0.000000e+00
5.361672e+00	3.218717e+01	5.882717e-02	299371.000000	0.000000e+00
5.386196e+00	3.190474e+01	5.799779e-02	302613.000000	0.000000e+00
5.410715e+00	3.167384e+01	5.738684e-02	304633.000000	0.000000e+00
5.435244e+00	3.137242e+01	5.648089e-02	308527.000000	0.000000e+00
5.459823e+00	3.106105e+01	5.566523e-02	311361.000000	0.000000e+00
5.484389e+00	3.088558e+01	5.510882e-02	314101.000000	0.000000e+00
5.508889e+00	3.064555e+01	5.462352e-02	314757.000000	0.000000e+00
5.533464e+00	3.039323e+01	5.354981e-02	322135.000000	0.000000e+00
5.558036e+00	3.015279e+01	5.329270e-02	320125.000000	0.000000e+00
5.582484e+00	2.985297e+01	5.239323e-02	324657.000000	0.000000e+00
5.606956e+00	2.957114e+01	5.175739e-02	326431.000000	0.000000e+00
5.631560e+00	2.941739e+01	5.093136e-02	333609.000000	0.000000e+00
5.656168e+00	2.913152e+01	5.048245e-02	333001.000000	0.000000e+00
5.680698e+00	2.890543e+01	4.981438e-02	336705.000000	0.000000e+00
5.705204e+00	2.871645e+01	4.936146e-02	338443.000000	0.000000e+00
5.729704e+00	2.860464e+01	4.889996e-02	342181.000000	0.000000e+00
5.754232e+00	2.821551e+01	4.802662e-02	345153.000000	0.000000e+00
5.778772e+00	2.797465e+01	4.737935e-02	348619.000000	0.000000e+00
5.803342e+00	2.776277e+01	4.683214e-02	351429.000000	0.000000e+00
5.827902e+00	2.752637e+01	4.621817e-02	354709.000000	0.000000e+00
5.852409e+00	2.740474e+01	4.594239e-02	355815.000000	0.000000e+00
5.876957e+00	2.721121e+01	4.524425e-02	361717.000000	0.000000e+00
5.901534e+00	2.701570e+01	4.484931e-02	362845.000000	0.000000e+00
5.926030e+00	2.679626e+01	4.434249e-02	365181.000000	0.000000e+00
5.950548e+00	2.670422e+01	4.391055e-02	369847.000000	0.000000e+00
5.975137e+00	2.636393e+01	4.315807e-02	373161.000000	0.000000e+00
5.999657e+00	2.613571e+01	4.274302e-02	373885.000000	0.000000e+00
6.024161e+00	2.606175e+01	4.233420e-02	378987.000000	0.000000e+00
6.048714e+00	2.583802e+01	4.184456e-02	381277.000000	0.000000e+00
6.073267e+00	2.567987e+01	4.136124e-02	385477.000000	0.000000e+00
6.097868e+00	2.545076e+01	4.081432e-02	388845.000000	0.000000e+00
6.122369e+00	2.526034e+01	4.052093e-02	388615.000000	0.000000e+00
6.146867e+00	2.504712e+01	3.984854e-02	395085.000000	0.000000e+00
6.171452e+00	2.495064e+01	3.958021e-02	397381.000000	0.000000e+00
6.195974e+00	2.471286e+01	3.908076e-02	399871.000000	0.000000e+00
6.220444e+00	2.452332e+01	3.870261e-02	401493.000000	0.000000e+00
6.244986e+00	2.442861e+01	3.820063e-02	408937.000000	0.000000e+00
6.269588e+00	2.411164e+01	3.766565e-02	409791.000000	0.000000e+00
6.294124e+00	2.396232e+01	3.728592e-02	413017.000000	0.000000e+00
6.318633e+00	2.382290e+01	3.694646e-02	415761.000000	0.000000e+00
6.343202e+00	2.363964e+01	3.643925e-02	420865.000000	0.000000e+00
6.367770e+00	2.348371e+01	3.611738e-02	422767.000000	0.000000e+00
6.392288e+00	2.334617e+01	3.579366e-02	425421.000000	0.000000e+00
6.416837e+00	2.317476e+01	3.531963e-02	430525.000000	0.000000e+00
6.441383e+00	2.300451e+01	3.501083e-02	431739.000000	0.000000e+00
6.465913e+00	2.284825e+01	3.458187e-02	436525.000000	0.000000e+00
6.490433e+00	2.275600e+01	3.437019e-02	438357.000000	0.000000e+00
6.514946e+00	2.249307e+01	3.381821e-02	442381.000000	0.000000e+00
6.539518e+00	2.238833e+01	3.346544e-02	447559.000000	0.000000e+00
6.564059e+00	2.218585e+01	3.315604e-02	447741.000000	0.000000e+00
6.588587e+00	2.208979e+01	3.278944e-02	453853.000000	0.000000e+00
6.613110e+00	2.188672e+01	3.246734e-02	454431.000000	0.000000e+00
6.637622e+00	2.175775e+01	3.208141e-02	459961.000000	0.000000e+00
6.662172e+00	2.156927e+01	3.170687e-02	462769.000000	0.000000e+00
6.686693e+00	2.143678e+01	3.141080e-02	465759.000000	0.000000e+00
6.711227e+00	2.128302e+01	3.104589e-02	469957.000000	0.000000e+00
6.735777e+00	2.111777e+01	3.069000e-02	473481.000000	0.000000e+00
6.760323e+00	2.102652e+01	3.046858e-02	476245.000000	0.000000e+00
6.784855e+00	2.084867e+01	3.008296e-02	480303.000000	0.000000e+00
6.809427e+00	2.075797e+01	2.981984e-02	484573.000000	0.000000e+00
6.833979e+00	2.065324e+01	2.961078e-02	486493.000000	0.000000e+00
6.858503e+00	2.050683e+01	2.927723e-02	490611.000000	0.000000e+00
6.883055e+00	2.036752e+01	2.897053e-02	494269.000000	0.000000e+00
6.907584e+00	2.021174e+01	2.866187e-02	497277.000000	0.000000e+00
6.932134e+00	2.012033e+01	2.840662e-02	501685.000000	0.000000e+00
6.956669e+00	1.990613e+01	2.803583e-02	504135.000000	0.000000e+00
6.981221e+00	1.978948e+01	2.773397e-02	509149.000000	0.000000e+00
7.005753e+00	1.965978e+01	2.751234e-02	510625.000000	0.000000e+00
7.030233e+00	1.950482e+01	2.719401e-02	514443.000000	0.000000e+00
7.054782e+00	1.945658e+01	2.698057e-02	520033.000000	0.000000e+00
7.079343e+00	1.931899e+01	2.671906e-02	522789.000000	0.000000e+00
7.103883e+00	1.914796e+01	2.640134e-02	526009.000000	0.000000e+00
7.128424e+00	1.905521e+01	2.616263e-02	530475.000000	0.000000e+00
7.152965e+00	1.894161e+01	2.594515e-02	532993.000000	0.000000e+00
7.177501e+00	1.877251e+01	2.560481e-02	537529.000000	0.000000e+00
7.202013e+00	1.866538e+01	2.540763e-02	539691.000000	0.000000e+00
7.226577e+00	1.855369e+01	2.509463e-02	546637.000000	0.000000e+00
7.251125e+00	1.846532e+01	2.496780e-02	546957.000000	0.000000e+00
7.275651e+00	1.837968e+01	2.472356e-02	552655.000000	0.000000e+00
7.300226e+00	1.821334e+01	2.441105e-02	556681.000000	0.000000e+00
7.324759e+00	1.813302e+01	2.426376e-02	558501.000000	0.000000e+00
7.349299e+00	1.796756e+01	2.392078e-02	564193.000000	0.000000e+00
7.373825e+00	1.787679e+01	2.377134e-02	565551.000000	0.000000e+00
7.398312e+00	1.774416e+01	2.350616e-02	569833.000000	0.000000e+00
7.422892e+00	1.770822e+01	2.330455e-02	577389.000000	0.000000e+00
7.447442e+00	1.749218e+01	2.304135e-02	576331.000000	0.000000e+00
7.471956e+00	1.744126e+01	2.284537e-02	582853.000000	0.000000e+00
7.496499e+00	1.730837e+01	2.261234e-02	585897.000000	0.000000e+00
7.521014e+00	1.725461e+01	2.248959e-02	588637.000000	0.000000e+00
7.545557e+00	1.712256e+01	2.219314e-02	595251.000000	0.000000e+00
7.570086e+00	1.699393e+01	2.201536e-02	595849.000000	0.000000e+00
7.594613e+00	1.691186e+01	2.179224e-02	602253.000000	0.000000e+00
7.619172e+00	1.675576e+01	2.152667e-02	605863.000000	0.000000e+00
7.643756e+00	1.671016e+01	2.137988e-02	610873.000000	0.000000e+00
7.668263e+00	1.661695e+01	2.126967e-02	610353.000000	0.000000e+00
7.692777e+00	1.653060e+01	2.101751e-02	618607.000000	0.000000e+00
7.717371e+00	1.642040e+01	2.081728e-02	622185.000000	0.000000e+00
7.741929e+00	1.632249e+01	2.064258e-02	625237.000000	0.000000e+00
7.766457e+00	1.621245e+01	2.045779e-02	628029.000000	0.000000e+00
7.790953e+00	1.612824e+01	2.028789e-02	631975.000000	0.000000e+00
7.815489e+00	1.602128e+01	2.006544e-02	637525.000000	0.000000e+00
7.840050e+00	1.592781e+01	1.988175e-02	641805.000000	0.000000e+00
7.864588e+00	1.583232e+01	1.972390e-02	644323.000000	0.000000e+00
7.889126e+00	1.572956e+01	1.951930e-02	649389.000000	0.000000e+00
7.913643e+00	1.564698e+01	1.938223e-02	651709.000000	0.000000e+00
7.938181e+00	1.554441e+01	1.915841e-02	658309.000000	0.000000e+00
7.962760e+00	1.550538e+01	1.904822e-02	662607.000000	0.000000e+00
7.987311e+00	1.537848e+01	1.886913e-02	664237.000000	0.000000e+00
8.011811e+00	1.523628e+01	1.863956e-02	668169.000000	0.000000e+00
8.036325e+00	1.521235e+01	1.853490e-02	673615.000000	0.000000e+00
8.060868e+00	1.508408e+01	1.832383e-02	677649.000000	0.000000e+00
8.085446e+00	1.503540e+01	1.818113e-02	683893.000000	0.000000e+00
8.109989e+00	1.494371e+01	1.807010e-02	683905.000000	0.000000e+00
8.134471e+00	1.486673e+01	1.791237e-02	688851.000000	0.000000e+00
8.159038e+00	1.475644e+01	1.767284e-02	697189.000000	0.000000e+00
8.183598e+00	1.469053e+01	1.760577e-02	696249.000000	0.000000e+00
8.208073e+00	1.463131e+01	1.747036e-02	701395.000000	0.000000e+00
8.232590e+00	1.456062e+01	1.732307e-02	706497.000000	0.000000e+00
8.257144e+00	1.445255e+01	1.712449e-02	712285.000000	0.000000e+00
8.281710e+00	1.435410e+01	1.696765e-02	715663.000000	0.000000e+00
8.306271e+00	1.427429e+01	1.682175e-02	720057.000000	0.000000e+00
8.330826e+00	1.422953e+01	1.671652e-02	724585.000000	0.000000e+00
8.355374e+00	1.413001e+01	1.656909e-02	727257.000000	0.000000e+00
8.379901e+00	1.405535e+01	1.642017e-02	732703.000000	0.000000e+00
8.404418e+00	1.397908e+01	1.630742e-02	734829.000000	0.000000e+00
8.428928e+00	1.388245e+01	1.613051e-02	740689.000000	0.000000e+00
8.453504e+00	1.377555e+01	1.592811e-02	747979.000000	0.000000e+00
8.478051e+00	1.373236e+01	1.588886e-02	746973.000000	0.000000e+00
8.502580e+00	1.366722e+01	1.571517e-02	756349.000000	0.000000e+00
8.527138e+00	1.361455e+01	1.565167e-02	756633.000000	0.000000e+00
8.551634e+00	1.351903e+01	1.549110e-02	761599.000000	0.000000e+00
8.576156e+00	1.344876e+01	1.535450e-02	767173.000000	0.000000e+00
8.600697e+00	1.337254e+01	1.522696e-02	771261.000000	0.000000e+00
8.625259e+00	1.329990e+01	1.508302e-02	777535.000000	0.000000e+00
8.649836e+00	1.322042e+01	1.496311e-02	780633.000000	0.000000e+00
8.674376e+00	1.315045e+01	1.484502e-02	784729.000000	0.000000e+00
8.698927e+00	1.309138e+01	1.473131e-02	789747.000000	0.000000e+00
8.723450e+00	1.302382e+01	1.463542e-02	791893.000000	0.000000e+00
8.747957e+00	1.293406e+01	1.448176e-02	797677.000000	0.000000e+00
8.772521e+00	1.287704e+01	1.435728e-02	804429.000000	0.000000e+00
8.797047e+00	1.278551e+01	1.425429e-02	804535.000000	0.000000e+00
8.821541e+00	1.274318e+01	1.415157e-02	810861.000000	0.000000e+00
8.846076e+00	1.268513e+01	1.403988e-02	816325.000000	0.000000e+00
8.870641e+00	1.263569e+01	1.393342e-02	822399.000000	0.000000e+00
8.895170e+00	1.258546e+01	1.387713e-02	822505.000000	0.000000e+00
8.919713e+00	1.247013e+01	1.366589e-02	832657.000000	0.000000e+00
8.944263e+00	1.243723e+01	1.363635e-02	831861.000000	0.000000e+00
