# [<k> (h/Mpc)]	[<P_0(k)> (Mpc/h)^3]	[ErrorBar (Mpc/h)^3]	nModes	[<P_2(k)> (Mpc/h)^3]
3.104241e+00	2.389336e+01	7.548387e-02	100195.000000	0.000000e+00
3.128710e+00	2.382824e+01	7.471578e-02	101709.000000	0.000000e+00
3.153123e+00	2.343121e+01	7.300151e-02	103021.000000	0.000000e+00
3.177619e+00	2.332586e+01	7.177799e-02	105607.000000	0.000000e+00
3.202185e+00	2.287664e+01	6.999844e-02	106809.000000	0.000000e+00
3.226708e+00	2.273135e+01	6.897382e-02	108613.000000	0.000000e+00
3.251321e+00	2.246656e+01	6.750001e-02	110781.000000	0.000000e+00
3.275882e+00	2.212674e+01	6.622190e-02	111643.000000	0.000000e+00
3.300393e+00	2.169491e+01	6.435052e-02	113661.000000	0.000000e+00
3.324955e+00	2.174884e+01	6.406117e-02	115261.000000	0.000000e+00
3.349528e+00	2.149197e+01	6.270521e-02	117475.000000	0.000000e+00
3.374087e+00	2.114921e+01	6.146651e-02	118389.000000	0.000000e+00
3.398541e+00	2.104785e+01	6.075663e-02	120013.000000	0.000000e+00
3.423011e+00	2.082164e+01	5.963687e-02	121899.000000	0.000000e+00
3.447546e+00	2.051395e+01	5.822825e-02	124117.000000	0.000000e+00
3.472176e+00	2.023763e+01	5.686230e-02	126669.000000	0.000000e+00
3.496772e+00	2.002605e+01	5.620307e-02	126961.000000	0.000000e+00
3.521302e+00	1.976265e+01	5.483389e-02	129895.000000	0.000000e+00
3.545845e+00	1.952017e+01	5.404346e-02	130461.000000	0.000000e+00
3.570351e+00	1.933993e+01	5.296704e-02	133321.000000	0.000000e+00
3.594817e+00	1.913513e+01	5.234689e-02	133623.000000	0.000000e+00
3.619340e+00	1.894270e+01	5.110082e-02	137413.000000	0.000000e+00
3.643921e+00	1.879032e+01	5.053772e-02	138241.000000	0.000000e+00
3.668501e+00	1.850913e+01	4.929883e-02	140961.000000	0.000000e+00
3.693083e+00	1.833745e+01	4.861890e-02	142255.000000	0.000000e+00
3.717636e+00	1.818994e+01	4.790726e-02	144165.000000	0.000000e+00
3.742123e+00	1.795671e+01	4.709676e-02	145369.000000	0.000000e+00
3.766623e+00	1.774233e+01	4.608925e-02	148191.000000	0.000000e+00
3.791211e+00	1.756530e+01	4.532425e-02	150193.000000	0.000000e+00
3.815740e+00	1.742553e+01	4.477263e-02	151477.000000	0.000000e+00
3.840250e+00	1.716775e+01	4.378175e-02	153759.000000	0.000000e+00
3.864816e+00	1.705393e+01	4.316123e-02	156121.000000	0.000000e+00
3.889416e+00	1.683901e+01	4.233245e-02	158229.000000	0.000000e+00
3.913984e+00	1.672539e+01	4.186414e-02	159613.000000	0.000000e+00
3.938439e+00	1.655084e+01	4.126751e-02	160851.000000	0.000000e+00
3.962856e+00	1.643738e+01	4.071991e-02	162949.000000	0.000000e+00
3.987408e+00	1.614588e+01	3.952612e-02	166861.000000	0.000000e+00
4.011951e+00	1.594920e+01	3.903458e-02	166947.000000	0.000000e+00
4.036502e+00	1.585847e+01	3.837125e-02	170809.000000	0.000000e+00
4.061101e+00	1.570813e+01	3.787116e-02	172041.000000	0.000000e+00
4.085632e+00	1.550043e+01	3.717985e-02	173809.000000	0.000000e+00
4.110226e+00	1.539773e+01	3.656036e-02	177375.000000	0.000000e+00
4.134760e+00	1.519645e+01	3.612298e-02	176977.000000	0.000000e+00
4.159247e+00	1.507026e+01	3.543943e-02	180829.000000	0.000000e+00
4.183807e+00	1.495262e+01	3.499348e-02	182583.000000	0.000000e+00
4.208321e+00	1.473767e+01	3.434758e-02	184105.000000	0.000000e+00
4.232839e+00	1.461480e+01	3.377007e-02	187293.000000	0.000000e+00
4.257376e+00	1.448913e+01	3.338749e-02	188329.000000	0.000000e+00
4.281944e+00	1.430896e+01	3.261729e-02	192451.000000	0.000000e+00
4.306505e+00	1.414663e+01	3.223605e-02	192585.000000	0.000000e+00
4.331033e+00	1.403205e+01	3.168571e-02	196117.000000	0.000000e+00
4.355617e+00	1.397810e+01	3.139704e-02	198207.000000	0.000000e+00
4.380161e+00	1.383129e+01	3.095892e-02	199597.000000	0.000000e+00
4.404676e+00	1.369821e+01	3.043618e-02	202557.000000	0.000000e+00
4.429249e+00	1.354271e+01	2.992201e-02	204847.000000	0.000000e+00
4.453772e+00	1.346985e+01	2.965308e-02	206341.000000	0.000000e+00
4.478282e+00	1.333125e+01	2.914555e-02	209217.000000	0.000000e+00
4.502777e+00	1.319564e+01	2.876068e-02	210505.000000	0.000000e+00
4.527289e+00	1.302744e+01	2.814162e-02	214299.000000	0.000000e+00
4.551889e+00	1.294900e+01	2.782544e-02	216565.000000	0.000000e+00
4.576426e+00	1.273808e+01	2.729318e-02	217821.000000	0.000000e+00
4.600893e+00	1.267320e+01	2.701108e-02	220135.000000	0.000000e+00
4.625467e+00	1.258314e+01	2.656865e-02	224305.000000	0.000000e+00
4.650035e+00	1.243573e+01	2.622190e-02	224913.000000	0.000000e+00
4.674541e+00	1.230494e+01	2.578474e-02	227737.000000	0.000000e+00
4.699104e+00	1.222675e+01	2.544838e-02	230835.000000	0.000000e+00
4.723670e+00	1.208220e+01	2.504241e-02	232777.000000	0.000000e+00
4.748182e+00	1.198402e+01	2.475376e-02	234381.000000	0.000000e+00
4.772682e+00	1.188794e+01	2.438559e-02	237655.000000	0.000000e+00
4.797203e+00	1.175712e+01	2.403334e-02	239317.000000	0.000000e+00
4.821755e+00	1.165006e+01	2.360726e-02	243537.000000	0.000000e+00
4.846361e+00	1.156338e+01	2.335075e-02	245227.000000	0.000000e+00
4.870915e+00	1.142922e+01	2.298433e-02	247269.000000	0.000000e+00
4.895426e+00	1.134415e+01	2.270533e-02	249625.000000	0.000000e+00
4.919952e+00	1.126808e+01	2.243157e-02	252337.000000	0.000000e+00
4.944496e+00	1.109760e+01	2.196192e-02	255339.000000	0.000000e+00
4.969013e+00	1.102312e+01	2.176659e-02	256465.000000	0.000000e+00
4.993562e+00	1.093349e+01	2.139003e-02	261273.000000	0.000000e+00
5.018138e+00	1.083815e+01	2.116330e-02	262267.000000	0.000000e+00
5.042642e+00	1.077017e+01	2.093443e-02	264681.000000	0.000000e+00
5.067215e+00	1.064555e+01	2.052203e-02	269089.000000	0.000000e+00
5.091775e+00	1.054136e+01	2.031121e-02	269353.000000	0.000000e+00
5.116309e+00	1.048113e+01	2.002189e-02	274035.000000	0.000000e+00
5.140838e+00	1.035684e+01	1.977587e-02	274273.000000	0.000000e+00
5.165333e+00	1.028088e+01	1.948070e-02	278517.000000	0.000000e+00
5.189818e+00	1.020646e+01	1.930775e-02	279439.000000	0.000000e+00
5.214351e+00	1.010967e+01	1.894523e-02	284757.000000	0.000000e+00
5.238947e+00	1.004116e+01	1.876262e-02	286405.000000	0.000000e+00
5.263479e+00	9.920811e+00	1.846958e-02	288523.000000	0.000000e+00
5.288002e+00	9.856529e+00	1.825105e-02	291657.000000	0.000000e+00
5.312546e+00	9.776796e+00	1.801970e-02	294373.000000	0.000000e+00
5.337121e+00	9.690820e+00	1.775742e-02	297825.000000	0.000000e+00
5.361672e+00	9.603405e+00	1.755175e-02	299371.000000	0.000000e+00
5.386196e+00	9.534885e+00	1.733292e-02	302613.000000	0.000000e+00
5.410715e+00	9.451375e+00	1.712405e-02	304633.000000	0.000000e+00
5.435244e+00	9.367987e+00	1.686552e-02	308527.000000	0.000000e+00
5.459823e+00	9.299735e+00	1.666627e-02	311361.000000	0.000000e+00
5.484389e+00	9.232246e+00	1.647300e-02	314101.000000	0.000000e+00
5.508889e+00	9.183593e+00	1.636910e-02	314757.000000	0.000000e+00
5.533464e+00	9.055945e+00	1.595566e-02	322135.000000	0.000000e+00
5.558036e+00	8.981484e+00	1.587407e-02	320125.000000	0.000000e+00
5.582484e+00	8.921904e+00	1.565832e-02	324657.000000	0.000000e+00
5.606956e+00	8.868406e+00	1.552208e-02	326431.000000	0.000000e+00
5.631560e+00	8.800213e+00	1.523612e-02	333609.000000	0.000000e+00
5.656168e+00	8.725238e+00	1.512009e-02	333001.000000	0.000000e+00
5.680698e+00	8.648905e+00	1.490515e-02	336705.000000	0.000000e+00
5.705204e+00	8.582695e+00	1.475302e-02	338443.000000	0.000000e+00
5.729704e+00	8.513145e+00	1.455332e-02	342181.000000	0.000000e+00
5.754232e+00	8.435759e+00	1.435881e-02	345153.000000	0.000000e+00
5.778772e+00	8.375726e+00	1.418558e-02	348619.000000	0.000000e+00
5.803342e+00	8.307379e+00	1.401345e-02	351429.000000	0.000000e+00
5.827902e+00	8.243787e+00	1.384174e-02	354709.000000	0.000000e+00
5.852409e+00	8.202023e+00	1.375019e-02	355815.000000	0.000000e+00
5.876957e+00	8.131937e+00	1.352102e-02	361717.000000	0.000000e+00
5.901534e+00	8.045596e+00	1.335665e-02	362845.000000	0.000000e+00
5.926030e+00	7.984040e+00	1.321200e-02	365181.000000	0.000000e+00
5.950548e+00	7.940766e+00	1.305724e-02	369847.000000	0.000000e+00
5.975137e+00	7.885468e+00	1.290861e-02	373161.000000	0.000000e+00
5.999657e+00	7.810558e+00	1.277359e-02	373885.000000	0.000000e+00
6.024161e+00	7.758218e+00	1.260230e-02	378987.000000	0.000000e+00
6.048714e+00	7.703894e+00	1.247642e-02	381277.000000	0.000000e+00
6.073267e+00	7.631302e+00	1.229134e-02	385477.000000	0.000000e+00
6.097868e+00	7.569928e+00	1.213958e-02	388845.000000	0.000000e+00
6.122369e+00	7.534690e+00	1.208664e-02	388615.000000	0.000000e+00
6.146867e+00	7.460401e+00	1.186908e-02	395085.000000	0.000000e+00
6.171452e+00	7.407779e+00	1.175126e-02	397381.000000	0.000000e+00
6.195974e+00	7.369790e+00	1.165454e-02	399871.000000	0.000000e+00
6.220444e+00	7.294431e+00	1.151204e-02	401493.000000	0.000000e+00
6.244986e+00	7.250651e+00	1.133832e-02	408937.000000	0.000000e+00
6.269588e+00	7.205427e+00	1.125586e-02	409791.000000	0.000000e+00
6.294124e+00	7.155139e+00	1.113356e-02	413017.000000	0.000000e+00
6.318633e+00	7.086776e+00	1.099074e-02	415761.000000	0.000000e+00
6.343202e+00	7.032014e+00	1.083948e-02	420865.000000	0.000000e+00
6.367770e+00	6.990793e+00	1.075167e-02	422767.000000	0.000000e+00
6.392288e+00	6.937449e+00	1.063629e-02	425421.000000	0.000000e+00
6.416837e+00	6.889807e+00	1.050045e-02	430525.000000	0.000000e+00
6.441383e+00	6.854513e+00	1.043196e-02	431739.000000	0.000000e+00
6.465913e+00	6.784743e+00	1.026902e-02	436525.000000	0.000000e+00
6.490433e+00	6.739235e+00	1.017880e-02	438357.000000	0.000000e+00
6.514946e+00	6.682737e+00	1.004746e-02	442381.000000	0.000000e+00
6.539518e+00	6.640539e+00	9.926089e-03	447559.000000	0.000000e+00
6.564059e+00	6.599887e+00	9.863318e-03	447741.000000	0.000000e+00
6.588587e+00	6.546177e+00	9.716953e-03	453853.000000	0.000000e+00
6.613110e+00	6.509015e+00	9.655646e-03	454431.000000	0.000000e+00
6.637622e+00	6.454147e+00	9.516524e-03	459961.000000	0.000000e+00
6.662172e+00	6.399338e+00	9.407038e-03	462769.000000	0.000000e+00
6.686693e+00	6.363120e+00	9.323726e-03	465759.000000	0.000000e+00
6.711227e+00	6.316834e+00	9.214471e-03	469957.000000	0.000000e+00
6.735777e+00	6.276787e+00	9.121917e-03	473481.000000	0.000000e+00
6.760323e+00	6.242123e+00	9.045178e-03	476245.000000	0.000000e+00
6.784855e+00	6.187367e+00	8.927877e-03	480303.000000	0.000000e+00
6.809427e+00	6.166283e+00	8.858167e-03	484573.000000	0.000000e+00
6.833979e+00	6.115898e+00	8.768432e-03	486493.000000	0.000000e+00
6.858503e+00	6.044308e+00	8.629347e-03	490611.000000	0.000000e+00
6.883055e+00	6.022883e+00	8.566881e-03	494269.000000	0.000000e+00
6.907584e+00	5.976668e+00	8.475395e-03	497277.000000	0.000000e+00
6.932134e+00	5.930403e+00	8.372760e-03	501685.000000	0.000000e+00
6.956669e+00	5.890676e+00	8.296439e-03	504135.000000	0.000000e+00
6.981221e+00	5.857220e+00	8.208600e-03	509149.000000	0.000000e+00
7.005753e+00	5.810008e+00	8.130658e-03	510625.000000	0.000000e+00
7.030233e+00	5.790530e+00	8.073274e-03	514443.000000	0.000000e+00
7.054782e+00	5.742928e+00	7.963755e-03	520033.000000	0.000000e+00
7.079343e+00	5.699936e+00	7.883276e-03	522789.000000	0.000000e+00
7.103883e+00	5.665492e+00	7.811618e-03	526009.000000	0.000000e+00
7.128424e+00	5.632906e+00	7.733926e-03	530475.000000	0.000000e+00
7.152965e+00	5.589045e+00	7.655558e-03	532993.000000	0.000000e+00
7.177501e+00	5.555202e+00	7.577028e-03	537529.000000	0.000000e+00
7.202013e+00	5.527440e+00	7.524046e-03	539691.000000	0.000000e+00
7.226577e+00	5.476480e+00	7.407165e-03	546637.000000	0.000000e+00
7.251125e+00	5.464921e+00	7.389368e-03	546957.000000	0.000000e+00
7.275651e+00	5.412615e+00	7.280816e-03	552655.000000	0.000000e+00
7.300226e+00	5.377111e+00	7.206855e-03	556681.000000	0.000000e+00
7.324759e+00	5.325609e+00	7.126188e-03	558501.000000	0.000000e+00
7.349299e+00	5.300993e+00	7.057377e-03	564193.000000	0.000000e+00
7.373825e+00	5.278385e+00	7.018837e-03	565551.000000	0.000000e+00
7.398312e+00	5.245939e+00	6.949434e-03	569833.000000	0.000000e+00
7.422892e+00	5.197203e+00	6.839674e-03	577389.000000	0.000000e+00
7.447442e+00	5.169452e+00	6.809395e-03	576331.000000	0.000000e+00
7.471956e+00	5.136789e+00	6.728407e-03	582853.000000	0.000000e+00
7.496499e+00	5.106346e+00	6.671133e-03	585897.000000	0.000000e+00
7.521014e+00	5.060573e+00	6.595928e-03	588637.000000	0.000000e+00
7.545557e+00	5.040820e+00	6.533579e-03	595251.000000	0.000000e+00
7.570086e+00	5.022650e+00	6.506760e-03	595849.000000	0.000000e+00
7.594613e+00	4.979767e+00	6.416815e-03	602253.000000	0.000000e+00
7.619172e+00	4.960303e+00	6.372663e-03	605863.000000	0.000000e+00
7.643756e+00	4.920549e+00	6.295615e-03	610873.000000	0.000000e+00
7.668263e+00	4.883619e+00	6.251025e-03	610353.000000	0.000000e+00
7.692777e+00	4.851230e+00	6.168002e-03	618607.000000	0.000000e+00
7.717371e+00	4.829393e+00	6.122556e-03	622185.000000	0.000000e+00
7.741929e+00	4.796874e+00	6.066469e-03	625237.000000	0.000000e+00
7.766457e+00	4.772230e+00	6.021872e-03	628029.000000	0.000000e+00
7.790953e+00	4.748758e+00	5.973517e-03	631975.000000	0.000000e+00
7.815489e+00	4.710849e+00	5.899980e-03	637525.000000	0.000000e+00
7.840050e+00	4.680084e+00	5.841872e-03	641805.000000	0.000000e+00
7.864588e+00	4.653049e+00	5.796767e-03	644323.000000	0.000000e+00
7.889126e+00	4.628023e+00	5.743056e-03	649389.000000	0.000000e+00
7.913643e+00	4.601520e+00	5.699995e-03	651709.000000	0.000000e+00
7.938181e+00	4.566552e+00	5.628252e-03	658309.000000	0.000000e+00
7.962760e+00	4.545989e+00	5.584706e-03	662607.000000	0.000000e+00
7.987311e+00	4.527851e+00	5.555595e-03	664237.000000	0.000000e+00
8.011811e+00	4.484921e+00	5.486706e-03	668169.000000	0.000000e+00
8.036325e+00	4.471481e+00	5.448106e-03	673615.000000	0.000000e+00
8.060868e+00	4.447500e+00	5.402733e-03	677649.000000	0.000000e+00
8.085446e+00	4.421017e+00	5.345989e-03	683893.000000	0.000000e+00
8.109989e+00	4.387653e+00	5.305599e-03	683905.000000	0.000000e+00
8.134471e+00	4.364448e+00	5.258558e-03	688851.000000	0.000000e+00
8.159038e+00	4.334509e+00	5.191163e-03	697189.000000	0.000000e+00
8.183598e+00	4.303147e+00	5.157080e-03	696249.000000	0.000000e+00
8.208073e+00	4.290452e+00	5.122969e-03	701395.000000	0.000000e+00
8.232590e+00	4.256948e+00	5.064577e-03	706497.000000	0.000000e+00
8.257144e+00	4.243572e+00	5.028109e-03	712285.000000	0.000000e+00
8.281710e+00	4.220661e+00	4.989145e-03	715663.000000	0.000000e+00
8.306271e+00	4.200247e+00	4.949843e-03	720057.000000	0.000000e+00
8.330826e+00	4.166490e+00	4.894696e-03	724585.000000	0.000000e+00
8.355374e+00	4.135982e+00	4.849921e-03	727257.000000	0.000000e+00
8.379901e+00	4.127089e+00	4.821475e-03	732703.000000	0.000000e+00
8.404418e+00	4.106464e+00	4.790434e-03	734829.000000	0.000000e+00
8.428928e+00	4.079884e+00	4.740562e-03	740689.000000	0.000000e+00
8.453504e+00	4.052983e+00	4.686300e-03	747979.000000	0.000000e+00
8.478051e+00	4.034782e+00	4.668395e-03	746973.000000	0.000000e+00
8.502580e+00	4.010788e+00	4.611780e-03	756349.000000	0.000000e+00
8.527138e+00	3.984941e+00	4.581200e-03	756633.000000	0.000000e+00
8.551634e+00	3.966632e+00	4.545260e-03	761599.000000	0.000000e+00
8.576156e+00	3.939731e+00	4.498005e-03	767173.000000	0.000000e+00
8.600697e+00	3.919191e+00	4.462680e-03	771261.000000	0.000000e+00
8.625259e+00	3.898140e+00	4.420766e-03	777535.000000	0.000000e+00
8.649836e+00	3.879382e+00	4.390753e-03	780633.000000	0.000000e+00
8.674376e+00	3.862848e+00	4.360615e-03	784729.000000	0.000000e+00
8.698927e+00	3.838770e+00	4.319645e-03	789747.000000	0.000000e+00
8.723450e+00	3.814168e+00	4.286142e-03	791893.000000	0.000000e+00
8.747957e+00	3.789486e+00	4.242939e-03	797677.000000	0.000000e+00
8.772521e+00	3.773464e+00	4.207231e-03	804429.000000	0.000000e+00
8.797047e+00	3.764727e+00	4.197214e-03	804535.000000	0.000000e+00
8.821541e+00	3.737129e+00	4.150160e-03	810861.000000	0.000000e+00
8.846076e+00	3.723137e+00	4.120761e-03	816325.000000	0.000000e+00
8.870641e+00	3.686467e+00	4.065080e-03	822399.000000	0.000000e+00
8.895170e+00	3.684774e+00	4.062951e-03	822505.000000	0.000000e+00
8.919713e+00	3.661456e+00	4.012553e-03	832657.000000	0.000000e+00
8.944263e+00	3.640086e+00	3.991041e-03	831861.000000	0.000000e+00
