# [<k> (h/Mpc)]	[<P_0(k)> (Mpc/h)^3]	[ErrorBar (Mpc/h)^3]	nModes	[<P_2(k)> (Mpc/h)^3]
6.252569e-01	5.416155e+02	8.392350e+00	4165.000000	0.000000e+00
6.499966e-01	5.263058e+02	7.955177e+00	4377.000000	0.000000e+00
6.746858e-01	4.930751e+02	7.076499e+00	4855.000000	0.000000e+00
6.991271e-01	4.861601e+02	6.924683e+00	4929.000000	0.000000e+00
7.235757e-01	4.681759e+02	6.266905e+00	5581.000000	0.000000e+00
7.479714e-01	4.516358e+02	5.993113e+00	5679.000000	0.000000e+00
7.726133e-01	4.406573e+02	5.514683e+00	6385.000000	0.000000e+00
7.972413e-01	4.223729e+02	5.217662e+00	6553.000000	0.000000e+00
8.218513e-01	4.146498e+02	4.912346e+00	7125.000000	0.000000e+00
8.464491e-01	3.977373e+02	4.608989e+00	7447.000000	0.000000e+00
8.709767e-01	3.907309e+02	4.388019e+00	7929.000000	0.000000e+00
8.955547e-01	3.760115e+02	4.114148e+00	8353.000000	0.000000e+00
9.199772e-01	3.677974e+02	3.926315e+00	8775.000000	0.000000e+00
9.444963e-01	3.662966e+02	3.795667e+00	9313.000000	0.000000e+00
9.690846e-01	3.572041e+02	3.600782e+00	9841.000000	0.000000e+00
9.935517e-01	3.493283e+02	3.460392e+00	10191.000000	0.000000e+00
1.018099e+00	3.413188e+02	3.269691e+00	10897.000000	0.000000e+00
1.042679e+00	3.324757e+02	3.127530e+00	11301.000000	0.000000e+00
1.067353e+00	3.234664e+02	2.949760e+00	12025.000000	0.000000e+00
1.092004e+00	3.146778e+02	2.823273e+00	12423.000000	0.000000e+00
1.116549e+00	3.083336e+02	2.702083e+00	13021.000000	0.000000e+00
1.140967e+00	3.045119e+02	2.630091e+00	13405.000000	0.000000e+00
1.165410e+00	2.942682e+02	2.465367e+00	14247.000000	0.000000e+00
1.189942e+00	2.844850e+02	2.350153e+00	14653.000000	0.000000e+00
1.214340e+00	2.837896e+02	2.291832e+00	15333.000000	0.000000e+00
1.238824e+00	2.774573e+02	2.196997e+00	15949.000000	0.000000e+00
1.263616e+00	2.685969e+02	2.056478e+00	17059.000000	0.000000e+00
1.288278e+00	2.645083e+02	2.022923e+00	17097.000000	0.000000e+00
1.312698e+00	2.579614e+02	1.924603e+00	17965.000000	0.000000e+00
1.337129e+00	2.522623e+02	1.853117e+00	18531.000000	0.000000e+00
1.361846e+00	2.499396e+02	1.782149e+00	19669.000000	0.000000e+00
1.386459e+00	2.438512e+02	1.728919e+00	19893.000000	0.000000e+00
1.410760e+00	2.380095e+02	1.662939e+00	20485.000000	0.000000e+00
1.435294e+00	2.378932e+02	1.613030e+00	21751.000000	0.000000e+00
1.459966e+00	2.305386e+02	1.546960e+00	22209.000000	0.000000e+00
1.484553e+00	2.268385e+02	1.494398e+00	23041.000000	0.000000e+00
1.509059e+00	2.242461e+02	1.456912e+00	23691.000000	0.000000e+00
1.533565e+00	2.177255e+02	1.392219e+00	24457.000000	0.000000e+00
1.558284e+00	2.172912e+02	1.352875e+00	25797.000000	0.000000e+00
1.582818e+00	2.126780e+02	1.328537e+00	25627.000000	0.000000e+00
1.607259e+00	2.084012e+02	1.263223e+00	27217.000000	0.000000e+00
1.631809e+00	2.041801e+02	1.230157e+00	27549.000000	0.000000e+00
1.656366e+00	2.001214e+02	1.178961e+00	28813.000000	0.000000e+00
1.680925e+00	1.980197e+02	1.155759e+00	29355.000000	0.000000e+00
1.705257e+00	1.931343e+02	1.116607e+00	29917.000000	0.000000e+00
1.729806e+00	1.905120e+02	1.070816e+00	31653.000000	0.000000e+00
1.754462e+00	1.870887e+02	1.046659e+00	31951.000000	0.000000e+00
1.778992e+00	1.820792e+02	1.001388e+00	33061.000000	0.000000e+00
1.803411e+00	1.793277e+02	9.783567e-01	33597.000000	0.000000e+00
1.827963e+00	1.783035e+02	9.504015e-01	35197.000000	0.000000e+00
1.852647e+00	1.732673e+02	9.154524e-01	35823.000000	0.000000e+00
1.877249e+00	1.715976e+02	8.927088e-01	36949.000000	0.000000e+00
1.901733e+00	1.675921e+02	8.676544e-01	37309.000000	0.000000e+00
1.926241e+00	1.644856e+02	8.321057e-01	39075.000000	0.000000e+00
1.950830e+00	1.623904e+02	8.183915e-01	39373.000000	0.000000e+00
1.975308e+00	1.610404e+02	7.969466e-01	40833.000000	0.000000e+00
1.999729e+00	1.583889e+02	7.802976e-01	41203.000000	0.000000e+00
2.024419e+00	1.543335e+02	7.383700e-01	43689.000000	0.000000e+00
2.049126e+00	1.517739e+02	7.275915e-01	43513.000000	0.000000e+00
2.073508e+00	1.506903e+02	7.148467e-01	44437.000000	0.000000e+00
2.097846e+00	1.483241e+02	6.942030e-01	45651.000000	0.000000e+00
2.122473e+00	1.451511e+02	6.661040e-01	47485.000000	0.000000e+00
2.147106e+00	1.431127e+02	6.534826e-01	47961.000000	0.000000e+00
2.171601e+00	1.410443e+02	6.362197e-01	49147.000000	0.000000e+00
2.196158e+00	1.383700e+02	6.168081e-01	50325.000000	0.000000e+00
2.220735e+00	1.366367e+02	6.012243e-01	51649.000000	0.000000e+00
2.245251e+00	1.348989e+02	5.907023e-01	52153.000000	0.000000e+00
2.269729e+00	1.330380e+02	5.728067e-01	53943.000000	0.000000e+00
2.294271e+00	1.311815e+02	5.609070e-01	54697.000000	0.000000e+00
2.318928e+00	1.284725e+02	5.393197e-01	56745.000000	0.000000e+00
2.343538e+00	1.265930e+02	5.302073e-01	57007.000000	0.000000e+00
2.368026e+00	1.250136e+02	5.170400e-01	58461.000000	0.000000e+00
2.392423e+00	1.216069e+02	5.004740e-01	59041.000000	0.000000e+00
2.416863e+00	1.199564e+02	4.856294e-01	61015.000000	0.000000e+00
2.441509e+00	1.192105e+02	4.763202e-01	62637.000000	0.000000e+00
2.466080e+00	1.170305e+02	4.656365e-01	63169.000000	0.000000e+00
2.490575e+00	1.152830e+02	4.535573e-01	64605.000000	0.000000e+00
2.515186e+00	1.138435e+02	4.415094e-01	66487.000000	0.000000e+00
2.539777e+00	1.127132e+02	4.353418e-01	67033.000000	0.000000e+00
2.564215e+00	1.111725e+02	4.255735e-01	68241.000000	0.000000e+00
2.588707e+00	1.095384e+02	4.140427e-01	69991.000000	0.000000e+00
2.613337e+00	1.075306e+02	4.021274e-01	71505.000000	0.000000e+00
2.637925e+00	1.069984e+02	3.968104e-01	72709.000000	0.000000e+00
2.662420e+00	1.043038e+02	3.848009e-01	73473.000000	0.000000e+00
2.686963e+00	1.028248e+02	3.735675e-01	75763.000000	0.000000e+00
2.711515e+00	1.022979e+02	3.704379e-01	76261.000000	0.000000e+00
2.735982e+00	1.003225e+02	3.592466e-01	77985.000000	0.000000e+00
2.760573e+00	9.900461e+01	3.500101e-01	80011.000000	0.000000e+00
2.785237e+00	9.723977e+01	3.416467e-01	81009.000000	0.000000e+00
2.809671e+00	9.667611e+01	3.384320e-01	81601.000000	0.000000e+00
2.834151e+00	9.483642e+01	3.270591e-01	84081.000000	0.000000e+00
2.858722e+00	9.354462e+01	3.205557e-01	85159.000000	0.000000e+00
2.883250e+00	9.290958e+01	3.156012e-01	86665.000000	0.000000e+00
2.907819e+00	9.109382e+01	3.064840e-01	88341.000000	0.000000e+00
2.932335e+00	9.013964e+01	3.013390e-01	89479.000000	0.000000e+00
2.956914e+00	8.865790e+01	2.930604e-01	91521.000000	0.000000e+00
2.981449e+00	8.736549e+01	2.873725e-01	92425.000000	0.000000e+00
3.005876e+00	8.656972e+01	2.829937e-01	93579.000000	0.000000e+00
3.030403e+00	8.548441e+01	2.754682e-01	96301.000000	0.000000e+00
3.055041e+00	8.414267e+01	2.692555e-01	97657.000000	0.000000e+00
3.079692e+00	8.313162e+01	2.636868e-01	99393.000000	0.000000e+00
3.104241e+00	8.204734e+01	2.592039e-01	100195.000000	0.000000e+00
3.128710e+00	8.134383e+01	2.550615e-01	101709.000000	0.000000e+00
3.153123e+00	8.031251e+01	2.502190e-01	103021.000000	0.000000e+00
3.177619e+00	7.914797e+01	2.435530e-01	105607.000000	0.000000e+00
3.202185e+00	7.854171e+01	2.403236e-01	106809.000000	0.000000e+00
3.226708e+00	7.716495e+01	2.341419e-01	108613.000000	0.000000e+00
3.251321e+00	7.618695e+01	2.289011e-01	110781.000000	0.000000e+00
3.275882e+00	7.513296e+01	2.248613e-01	111643.000000	0.000000e+00
3.300393e+00	7.447725e+01	2.209113e-01	113661.000000	0.000000e+00
3.324955e+00	7.343287e+01	2.162964e-01	115261.000000	0.000000e+00
3.349528e+00	7.281437e+01	2.124440e-01	117475.000000	0.000000e+00
3.374087e+00	7.195703e+01	2.091306e-01	118389.000000	0.000000e+00
3.398541e+00	7.092186e+01	2.047227e-01	120013.000000	0.000000e+00
3.423011e+00	7.016471e+01	2.009642e-01	121899.000000	0.000000e+00
3.447546e+00	6.904381e+01	1.959788e-01	124117.000000	0.000000e+00
3.472176e+00	6.844457e+01	1.923109e-01	126669.000000	0.000000e+00
3.496772e+00	6.765435e+01	1.898718e-01	126961.000000	0.000000e+00
3.521302e+00	6.694014e+01	1.857336e-01	129895.000000	0.000000e+00
3.545845e+00	6.583736e+01	1.822771e-01	130461.000000	0.000000e+00
3.570351e+00	6.552636e+01	1.794596e-01	133321.000000	0.000000e+00
3.594817e+00	6.443246e+01	1.762642e-01	133623.000000	0.000000e+00
3.619340e+00	6.416428e+01	1.730930e-01	137413.000000	0.000000e+00
3.643921e+00	6.321638e+01	1.700244e-01	138241.000000	0.000000e+00
3.668501e+00	6.234443e+01	1.660536e-01	140961.000000	0.000000e+00
3.693083e+00	6.160036e+01	1.633238e-01	142255.000000	0.000000e+00
3.717636e+00	6.059959e+01	1.596025e-01	144165.000000	0.000000e+00
3.742123e+00	6.029390e+01	1.581385e-01	145369.000000	0.000000e+00
3.766623e+00	5.966152e+01	1.549828e-01	148191.000000	0.000000e+00
3.791211e+00	5.904888e+01	1.523656e-01	150193.000000	0.000000e+00
3.815740e+00	5.821283e+01	1.495703e-01	151477.000000	0.000000e+00
3.840250e+00	5.756980e+01	1.468164e-01	153759.000000	0.000000e+00
3.864816e+00	5.729955e+01	1.450175e-01	156121.000000	0.000000e+00
3.889416e+00	5.672242e+01	1.425974e-01	158229.000000	0.000000e+00
3.913984e+00	5.592430e+01	1.399801e-01	159613.000000	0.000000e+00
3.938439e+00	5.503645e+01	1.372267e-01	160851.000000	0.000000e+00
3.962856e+00	5.464395e+01	1.353681e-01	162949.000000	0.000000e+00
3.987408e+00	5.393822e+01	1.320442e-01	166861.000000	0.000000e+00
4.011951e+00	5.347925e+01	1.308869e-01	166947.000000	0.000000e+00
4.036502e+00	5.295410e+01	1.281280e-01	170809.000000	0.000000e+00
4.061101e+00	5.252449e+01	1.266327e-01	172041.000000	0.000000e+00
4.085632e+00	5.195359e+01	1.246176e-01	173809.000000	0.000000e+00
4.110226e+00	5.153499e+01	1.223647e-01	177375.000000	0.000000e+00
4.134760e+00	5.086892e+01	1.209189e-01	176977.000000	0.000000e+00
4.159247e+00	5.042756e+01	1.185861e-01	180829.000000	0.000000e+00
4.183807e+00	4.971224e+01	1.163411e-01	182583.000000	0.000000e+00
4.208321e+00	4.920546e+01	1.146781e-01	184105.000000	0.000000e+00
4.232839e+00	4.877976e+01	1.127143e-01	187293.000000	0.000000e+00
4.257376e+00	4.847123e+01	1.116929e-01	188329.000000	0.000000e+00
4.281944e+00	4.765719e+01	1.086346e-01	192451.000000	0.000000e+00
4.306505e+00	4.732427e+01	1.078382e-01	192585.000000	0.000000e+00
4.331033e+00	4.668421e+01	1.054174e-01	196117.000000	0.000000e+00
4.355617e+00	4.623668e+01	1.038549e-01	198207.000000	0.000000e+00
4.380161e+00	4.591919e+01	1.027820e-01	199597.000000	0.000000e+00
4.404676e+00	4.565778e+01	1.014475e-01	202557.000000	0.000000e+00
4.429249e+00	4.502918e+01	9.948996e-02	204847.000000	0.000000e+00
4.453772e+00	4.479086e+01	9.860447e-02	206341.000000	0.000000e+00
4.478282e+00	4.413039e+01	9.648045e-02	209217.000000	0.000000e+00
4.502777e+00	4.386173e+01	9.559926e-02	210505.000000	0.000000e+00
4.527289e+00	4.351568e+01	9.400171e-02	214299.000000	0.000000e+00
4.551889e+00	4.279472e+01	9.195938e-02	216565.000000	0.000000e+00
4.576426e+00	4.255721e+01	9.118497e-02	217821.000000	0.000000e+00
4.600893e+00	4.206413e+01	8.965352e-02	220135.000000	0.000000e+00
4.625467e+00	4.160929e+01	8.785589e-02	224305.000000	0.000000e+00
4.650035e+00	4.151946e+01	8.754764e-02	224913.000000	0.000000e+00
4.674541e+00	4.098045e+01	8.587364e-02	227737.000000	0.000000e+00
4.699104e+00	4.036822e+01	8.402119e-02	230835.000000	0.000000e+00
4.723670e+00	4.016152e+01	8.324153e-02	232777.000000	0.000000e+00
4.748182e+00	3.985279e+01	8.231852e-02	234381.000000	0.000000e+00
4.772682e+00	3.946984e+01	8.096398e-02	237655.000000	0.000000e+00
4.797203e+00	3.912465e+01	7.997674e-02	239317.000000	0.000000e+00
4.821755e+00	3.875605e+01	7.853388e-02	243537.000000	0.000000e+00
4.846361e+00	3.849676e+01	7.773919e-02	245227.000000	0.000000e+00
4.870915e+00	3.800365e+01	7.642588e-02	247269.000000	0.000000e+00
4.895426e+00	3.776090e+01	7.557851e-02	249625.000000	0.000000e+00
4.919952e+00	3.756807e+01	7.478741e-02	252337.000000	0.000000e+00
4.944496e+00	3.708844e+01	7.339728e-02	255339.000000	0.000000e+00
4.969013e+00	3.670169e+01	7.247230e-02	256465.000000	0.000000e+00
4.993562e+00	3.646775e+01	7.134469e-02	261273.000000	0.000000e+00
5.018138e+00	3.610889e+01	7.050863e-02	262267.000000	0.000000e+00
5.042642e+00	3.578639e+01	6.955951e-02	264681.000000	0.000000e+00
5.067215e+00	3.534875e+01	6.814376e-02	269089.000000	0.000000e+00
5.091775e+00	3.525482e+01	6.792937e-02	269353.000000	0.000000e+00
5.116309e+00	3.497513e+01	6.681228e-02	274035.000000	0.000000e+00
5.140838e+00	3.460943e+01	6.608500e-02	274273.000000	0.000000e+00
5.165333e+00	3.437523e+01	6.513579e-02	278517.000000	0.000000e+00
5.189818e+00	3.412234e+01	6.454986e-02	279439.000000	0.000000e+00
5.214351e+00	3.374687e+01	6.324065e-02	284757.000000	0.000000e+00
5.238947e+00	3.357172e+01	6.273115e-02	286405.000000	0.000000e+00
5.263479e+00	3.319337e+01	6.179611e-02	288523.000000	0.000000e+00
5.288002e+00	3.293127e+01	6.097787e-02	291657.000000	0.000000e+00
5.312546e+00	3.255947e+01	6.001065e-02	294373.000000	0.000000e+00
5.337121e+00	3.243633e+01	5.943622e-02	297825.000000	0.000000e+00
5.361672e+00	3.217410e+01	5.880328e-02	299371.000000	0.000000e+00
5.386196e+00	3.188892e+01	5.796903e-02	302613.000000	0.000000e+00
5.410715e+00	3.166092e+01	5.736342e-02	304633.000000	0.000000e+00
5.435244e+00	3.135764e+01	5.645426e-02	308527.000000	0.000000e+00
5.459823e+00	3.104725e+01	5.564050e-02	311361.000000	0.000000e+00
5.484389e+00	3.087270e+01	5.508583e-02	314101.000000	0.000000e+00
5.508889e+00	3.063162e+01	5.459869e-02	314757.000000	0.000000e+00
5.533464e+00	3.037899e+01	5.352471e-02	322135.000000	0.000000e+00
5.558036e+00	3.013967e+01	5.326951e-02	320125.000000	0.000000e+00
5.582484e+00	2.984026e+01	5.237093e-02	324657.000000	0.000000e+00
5.606956e+00	2.955623e+01	5.173130e-02	326431.000000	0.000000e+00
5.631560e+00	2.940233e+01	5.090528e-02	333609.000000	0.000000e+00
5.656168e+00	2.911678e+01	5.045690e-02	333001.000000	0.000000e+00
5.680698e+00	2.889111e+01	4.978969e-02	336705.000000	0.000000e+00
5.705204e+00	2.870253e+01	4.933753e-02	338443.000000	0.000000e+00
5.729704e+00	2.859081e+01	4.887632e-02	342181.000000	0.000000e+00
5.754232e+00	2.820190e+01	4.800347e-02	345153.000000	0.000000e+00
5.778772e+00	2.796146e+01	4.735701e-02	348619.000000	0.000000e+00
5.803342e+00	2.775104e+01	4.681235e-02	351429.000000	0.000000e+00
5.827902e+00	2.751356e+01	4.619667e-02	354709.000000	0.000000e+00
5.852409e+00	2.739240e+01	4.592170e-02	355815.000000	0.000000e+00
5.876957e+00	2.719691e+01	4.522047e-02	361717.000000	0.000000e+00
5.901534e+00	2.700365e+01	4.482930e-02	362845.000000	0.000000e+00
5.926030e+00	2.678446e+01	4.432297e-02	365181.000000	0.000000e+00
5.950548e+00	2.669130e+01	4.388930e-02	369847.000000	0.000000e+00
5.975137e+00	2.635097e+01	4.313686e-02	373161.000000	0.000000e+00
5.999657e+00	2.612411e+01	4.272406e-02	373885.000000	0.000000e+00
6.024161e+00	2.604923e+01	4.231386e-02	378987.000000	0.000000e+00
6.048714e+00	2.582559e+01	4.182442e-02	381277.000000	0.000000e+00
6.073267e+00	2.566551e+01	4.133811e-02	385477.000000	0.000000e+00
6.097868e+00	2.543758e+01	4.079318e-02	388845.000000	0.000000e+00
6.122369e+00	2.524692e+01	4.049940e-02	388615.000000	0.000000e+00
6.146867e+00	2.503280e+01	3.982577e-02	395085.000000	0.000000e+00
6.171452e+00	2.493618e+01	3.955727e-02	397381.000000	0.000000e+00
6.195974e+00	2.469913e+01	3.905906e-02	399871.000000	0.000000e+00
6.220444e+00	2.450937e+01	3.868060e-02	401493.000000	0.000000e+00
6.244986e+00	2.441457e+01	3.817868e-02	408937.000000	0.000000e+00
6.269588e+00	2.409803e+01	3.764439e-02	409791.000000	0.000000e+00
6.294124e+00	2.394817e+01	3.726390e-02	413017.000000	0.000000e+00
6.318633e+00	2.381066e+01	3.692746e-02	415761.000000	0.000000e+00
6.343202e+00	2.362681e+01	3.641948e-02	420865.000000	0.000000e+00
6.367770e+00	2.347052e+01	3.609708e-02	422767.000000	0.000000e+00
6.392288e+00	2.333253e+01	3.577275e-02	425421.000000	0.000000e+00
6.416837e+00	2.316203e+01	3.530022e-02	430525.000000	0.000000e+00
6.441383e+00	2.299218e+01	3.499205e-02	431739.000000	0.000000e+00
6.465913e+00	2.283453e+01	3.456110e-02	436525.000000	0.000000e+00
6.490433e+00	2.274227e+01	3.434946e-02	438357.000000	0.000000e+00
6.514946e+00	2.247933e+01	3.379754e-02	442381.000000	0.000000e+00
6.539518e+00	2.237504e+01	3.344557e-02	447559.000000	0.000000e+00
6.564059e+00	2.217201e+01	3.313536e-02	447741.000000	0.000000e+00
6.588587e+00	2.207604e+01	3.276902e-02	453853.000000	0.000000e+00
6.613110e+00	2.187279e+01	3.244668e-02	454431.000000	0.000000e+00
6.637622e+00	2.174407e+01	3.206125e-02	459961.000000	0.000000e+00
6.662172e+00	2.155513e+01	3.168609e-02	462769.000000	0.000000e+00
6.686693e+00	2.142329e+01	3.139102e-02	465759.000000	0.000000e+00
6.711227e+00	2.126913e+01	3.102563e-02	469957.000000	0.000000e+00
6.735777e+00	2.110354e+01	3.066931e-02	473481.000000	0.000000e+00
6.760323e+00	2.101337e+01	3.044953e-02	476245.000000	0.000000e+00
6.784855e+00	2.083523e+01	3.006358e-02	480303.000000	0.000000e+00
6.809427e+00	2.074450e+01	2.980048e-02	484573.000000	0.000000e+00
6.833979e+00	2.063980e+01	2.959152e-02	486493.000000	0.000000e+00
6.858503e+00	2.049356e+01	2.925828e-02	490611.000000	0.000000e+00
6.883055e+00	2.035419e+01	2.895157e-02	494269.000000	0.000000e+00
6.907584e+00	2.019700e+01	2.864096e-02	497277.000000	0.000000e+00
6.932134e+00	2.010616e+01	2.838662e-02	501685.000000	0.000000e+00
6.956669e+00	1.989284e+01	2.801712e-02	504135.000000	0.000000e+00
6.981221e+00	1.977614e+01	2.771527e-02	509149.000000	0.000000e+00
7.005753e+00	1.964583e+01	2.749283e-02	510625.000000	0.000000e+00
7.030233e+00	1.949106e+01	2.717484e-02	514443.000000	0.000000e+00
7.054782e+00	1.944312e+01	2.696190e-02	520033.000000	0.000000e+00
7.079343e+00	1.930463e+01	2.669920e-02	522789.000000	0.000000e+00
7.103883e+00	1.913429e+01	2.638249e-02	526009.000000	0.000000e+00
7.128424e+00	1.904098e+01	2.614309e-02	530475.000000	0.000000e+00
7.152965e+00	1.892797e+01	2.592647e-02	532993.000000	0.000000e+00
7.177501e+00	1.875821e+01	2.558530e-02	537529.000000	0.000000e+00
7.202013e+00	1.865192e+01	2.538931e-02	539691.000000	0.000000e+00
7.226577e+00	1.853966e+01	2.507565e-02	546637.000000	0.000000e+00
7.251125e+00	1.845172e+01	2.494941e-02	546957.000000	0.000000e+00
7.275651e+00	1.836575e+01	2.470482e-02	552655.000000	0.000000e+00
7.300226e+00	1.819947e+01	2.439246e-02	556681.000000	0.000000e+00
7.324759e+00	1.811939e+01	2.424552e-02	558501.000000	0.000000e+00
7.349299e+00	1.795445e+01	2.390333e-02	564193.000000	0.000000e+00
7.373825e+00	1.786383e+01	2.375410e-02	565551.000000	0.000000e+00
7.398312e+00	1.773141e+01	2.348927e-02	569833.000000	0.000000e+00
7.422892e+00	1.769612e+01	2.328862e-02	577389.000000	0.000000e+00
7.447442e+00	1.748098e+01	2.302660e-02	576331.000000	0.000000e+00
7.471956e+00	1.742827e+01	2.282837e-02	582853.000000	0.000000e+00
7.496499e+00	1.729664e+01	2.259701e-02	585897.000000	0.000000e+00
7.521014e+00	1.724209e+01	2.247326e-02	588637.000000	0.000000e+00
7.545557e+00	1.711031e+01	2.217726e-02	595251.000000	0.000000e+00
7.570086e+00	1.698133e+01	2.199903e-02	595849.000000	0.000000e+00
7.594613e+00	1.690052e+01	2.177763e-02	602253.000000	0.000000e+00
7.619172e+00	1.674454e+01	2.151226e-02	605863.000000	0.000000e+00
7.643756e+00	1.669728e+01	2.136340e-02	610873.000000	0.000000e+00
7.668263e+00	1.660536e+01	2.125484e-02	610353.000000	0.000000e+00
7.692777e+00	1.651918e+01	2.100298e-02	618607.000000	0.000000e+00
7.717371e+00	1.640849e+01	2.080218e-02	622185.000000	0.000000e+00
7.741929e+00	1.631060e+01	2.062755e-02	625237.000000	0.000000e+00
7.766457e+00	1.620005e+01	2.044214e-02	628029.000000	0.000000e+00
7.790953e+00	1.611600e+01	2.027250e-02	631975.000000	0.000000e+00
7.815489e+00	1.600877e+01	2.004977e-02	637525.000000	0.000000e+00
7.840050e+00	1.591620e+01	1.986725e-02	641805.000000	0.000000e+00
7.864588e+00	1.582048e+01	1.970915e-02	644323.000000	0.000000e+00
7.889126e+00	1.571849e+01	1.950555e-02	649389.000000	0.000000e+00
7.913643e+00	1.563506e+01	1.936746e-02	651709.000000	0.000000e+00
7.938181e+00	1.553343e+01	1.914488e-02	658309.000000	0.000000e+00
7.962760e+00	1.549411e+01	1.903438e-02	662607.000000	0.000000e+00
7.987311e+00	1.536666e+01	1.885463e-02	664237.000000	0.000000e+00
8.011811e+00	1.522531e+01	1.862614e-02	668169.000000	0.000000e+00
8.036325e+00	1.520069e+01	1.852070e-02	673615.000000	0.000000e+00
8.060868e+00	1.507214e+01	1.830934e-02	677649.000000	0.000000e+00
8.085446e+00	1.502372e+01	1.816700e-02	683893.000000	0.000000e+00
8.109989e+00	1.493196e+01	1.805589e-02	683905.000000	0.000000e+00
8.134471e+00	1.485580e+01	1.789919e-02	688851.000000	0.000000e+00
8.159038e+00	1.474408e+01	1.765804e-02	697189.000000	0.000000e+00
8.183598e+00	1.467965e+01	1.759273e-02	696249.000000	0.000000e+00
8.208073e+00	1.461946e+01	1.745621e-02	701395.000000	0.000000e+00
8.232590e+00	1.454801e+01	1.730807e-02	706497.000000	0.000000e+00
8.257144e+00	1.444193e+01	1.711191e-02	712285.000000	0.000000e+00
8.281710e+00	1.434294e+01	1.695446e-02	715663.000000	0.000000e+00
8.306271e+00	1.426255e+01	1.680791e-02	720057.000000	0.000000e+00
8.330826e+00	1.421757e+01	1.670247e-02	724585.000000	0.000000e+00
8.355374e+00	1.412020e+01	1.655758e-02	727257.000000	0.000000e+00
8.379901e+00	1.404407e+01	1.640700e-02	732703.000000	0.000000e+00
8.404418e+00	1.396768e+01	1.629413e-02	734829.000000	0.000000e+00
8.428928e+00	1.387120e+01	1.611745e-02	740689.000000	0.000000e+00
8.453504e+00	1.376477e+01	1.591565e-02	747979.000000	0.000000e+00
8.478051e+00	1.372108e+01	1.587581e-02	746973.000000	0.000000e+00
8.502580e+00	1.365592e+01	1.570217e-02	756349.000000	0.000000e+00
8.527138e+00	1.360356e+01	1.563903e-02	756633.000000	0.000000e+00
8.551634e+00	1.350777e+01	1.547820e-02	761599.000000	0.000000e+00
8.576156e+00	1.343769e+01	1.534186e-02	767173.000000	0.000000e+00
8.600697e+00	1.336129e+01	1.521415e-02	771261.000000	0.000000e+00
8.625259e+00	1.328784e+01	1.506934e-02	777535.000000	0.000000e+00
8.649836e+00	1.320954e+01	1.495080e-02	780633.000000	0.000000e+00
8.674376e+00	1.313926e+01	1.483239e-02	784729.000000	0.000000e+00
8.698927e+00	1.307986e+01	1.471835e-02	789747.000000	0.000000e+00
8.723450e+00	1.301229e+01	1.462247e-02	791893.000000	0.000000e+00
8.747957e+00	1.292248e+01	1.446880e-02	797677.000000	0.000000e+00
8.772521e+00	1.286588e+01	1.434483e-02	804429.000000	0.000000e+00
8.797047e+00	1.277424e+01	1.424173e-02	804535.000000	0.000000e+00
8.821541e+00	1.273160e+01	1.413871e-02	810861.000000	0.000000e+00
8.846076e+00	1.267451e+01	1.402812e-02	816325.000000	0.000000e+00
8.870641e+00	1.262422e+01	1.392077e-02	822399.000000	0.000000e+00
8.895170e+00	1.257461e+01	1.386517e-02	822505.000000	0.000000e+00
8.919713e+00	1.245988e+01	1.365466e-02	832657.000000	0.000000e+00
8.944263e+00	1.242575e+01	1.362376e-02	831861.000000	0.000000e+00
