# [<k> (h/Mpc)]	[<P_0(k)> (Mpc/h)^3]	[ErrorBar (Mpc/h)^3]	nModes	[<P_2(k)> (Mpc/h)^3]
1.926241e+00	1.647083e+02	8.332320e-01	39075.000000	0.000000e+00
1.950830e+00	1.625683e+02	8.192879e-01	39373.000000	0.000000e+00
1.975308e+00	1.612804e+02	7.981343e-01	40833.000000	0.000000e+00
1.999729e+00	1.585349e+02	7.810172e-01	41203.000000	0.000000e+00
2.024419e+00	1.545621e+02	7.394641e-01	43689.000000	0.000000e+00
2.049126e+00	1.519635e+02	7.285002e-01	43513.000000	0.000000e+00
2.073508e+00	1.508914e+02	7.158006e-01	44437.000000	0.000000e+00
2.097846e+00	1.485312e+02	6.951723e-01	45651.000000	0.000000e+00
2.122473e+00	1.453599e+02	6.670623e-01	47485.000000	0.000000e+00
2.147106e+00	1.433412e+02	6.545261e-01	47961.000000	0.000000e+00
2.171601e+00	1.412471e+02	6.371344e-01	49147.000000	0.000000e+00
2.196158e+00	1.385956e+02	6.178139e-01	50325.000000	0.000000e+00
2.220735e+00	1.368765e+02	6.022792e-01	51649.000000	0.000000e+00
2.245251e+00	1.351351e+02	5.917367e-01	52153.000000	0.000000e+00
2.269729e+00	1.332716e+02	5.738125e-01	53943.000000	0.000000e+00
2.294271e+00	1.314368e+02	5.619987e-01	54697.000000	0.000000e+00
2.318928e+00	1.287278e+02	5.403917e-01	56745.000000	0.000000e+00
2.343538e+00	1.268388e+02	5.312367e-01	57007.000000	0.000000e+00
2.368026e+00	1.252829e+02	5.181539e-01	58461.000000	0.000000e+00
2.392423e+00	1.218398e+02	5.014323e-01	59041.000000	0.000000e+00
2.416863e+00	1.202084e+02	4.866498e-01	61015.000000	0.000000e+00
2.441509e+00	1.194397e+02	4.772358e-01	62637.000000	0.000000e+00
2.466080e+00	1.172825e+02	4.666393e-01	63169.000000	0.000000e+00
2.490575e+00	1.155578e+02	4.546383e-01	64605.000000	0.000000e+00
2.515186e+00	1.140776e+02	4.424172e-01	66487.000000	0.000000e+00
2.539777e+00	1.129871e+02	4.363999e-01	67033.000000	0.000000e+00
2.564215e+00	1.114417e+02	4.266041e-01	68241.000000	0.000000e+00
2.588707e+00	1.098073e+02	4.150594e-01	69991.000000	0.000000e+00
2.613337e+00	1.077981e+02	4.031278e-01	71505.000000	0.000000e+00
2.637925e+00	1.072737e+02	3.978314e-01	72709.000000	0.000000e+00
2.662420e+00	1.045751e+02	3.858019e-01	73473.000000	0.000000e+00
2.686963e+00	1.031050e+02	3.745857e-01	75763.000000	0.000000e+00
2.711515e+00	1.025510e+02	3.713545e-01	76261.000000	0.000000e+00
2.735982e+00	1.006016e+02	3.602461e-01	77985.000000	0.000000e+00
2.760573e+00	9.927438e+01	3.509638e-01	80011.000000	0.000000e+00
2.785237e+00	9.747954e+01	3.424892e-01	81009.000000	0.000000e+00
2.809671e+00	9.694208e+01	3.393631e-01	81601.000000	0.000000e+00
2.834151e+00	9.512503e+01	3.280544e-01	84081.000000	0.000000e+00
2.858722e+00	9.379292e+01	3.214066e-01	85159.000000	0.000000e+00
2.883250e+00	9.319163e+01	3.165593e-01	86665.000000	0.000000e+00
2.907819e+00	9.136700e+01	3.074031e-01	88341.000000	0.000000e+00
2.932335e+00	9.040734e+01	3.022339e-01	89479.000000	0.000000e+00
2.956914e+00	8.892322e+01	2.939374e-01	91521.000000	0.000000e+00
2.981449e+00	8.764638e+01	2.882964e-01	92425.000000	0.000000e+00
3.005876e+00	8.684905e+01	2.839069e-01	93579.000000	0.000000e+00
3.030403e+00	8.576086e+01	2.763591e-01	96301.000000	0.000000e+00
3.055041e+00	8.442548e+01	2.701605e-01	97657.000000	0.000000e+00
3.079692e+00	8.341748e+01	2.645935e-01	99393.000000	0.000000e+00
3.104241e+00	8.230893e+01	2.600303e-01	100195.000000	0.000000e+00
3.128710e+00	8.161135e+01	2.559004e-01	101709.000000	0.000000e+00
3.153123e+00	8.058609e+01	2.510714e-01	103021.000000	0.000000e+00
3.177619e+00	7.943520e+01	2.444368e-01	105607.000000	0.000000e+00
3.202185e+00	7.882156e+01	2.411799e-01	106809.000000	0.000000e+00
3.226708e+00	7.744954e+01	2.350055e-01	108613.000000	0.000000e+00
3.251321e+00	7.646618e+01	2.297401e-01	110781.000000	0.000000e+00
3.275882e+00	7.541802e+01	2.257145e-01	111643.000000	0.000000e+00
3.300393e+00	7.476079e+01	2.217523e-01	113661.000000	0.000000e+00
3.324955e+00	7.372651e+01	2.171613e-01	115261.000000	0.000000e+00
3.349528e+00	7.310515e+01	2.132923e-01	117475.000000	0.000000e+00
3.374087e+00	7.224534e+01	2.099685e-01	118389.000000	0.000000e+00
3.398541e+00	7.122176e+01	2.055884e-01	120013.000000	0.000000e+00
3.423011e+00	7.047277e+01	2.018465e-01	121899.000000	0.000000e+00
3.447546e+00	6.933642e+01	1.968094e-01	124117.000000	0.000000e+00
3.472176e+00	6.874013e+01	1.931413e-01	126669.000000	0.000000e+00
3.496772e+00	6.795718e+01	1.907217e-01	126961.000000	0.000000e+00
3.521302e+00	6.723205e+01	1.865435e-01	129895.000000	0.000000e+00
3.545845e+00	6.613971e+01	1.831142e-01	130461.000000	0.000000e+00
3.570351e+00	6.581667e+01	1.802547e-01	133321.000000	0.000000e+00
3.594817e+00	6.473865e+01	1.771018e-01	133623.000000	0.000000e+00
3.619340e+00	6.447251e+01	1.739245e-01	137413.000000	0.000000e+00
3.643921e+00	6.352254e+01	1.708478e-01	138241.000000	0.000000e+00
3.668501e+00	6.264557e+01	1.668556e-01	140961.000000	0.000000e+00
3.693083e+00	6.190954e+01	1.641436e-01	142255.000000	0.000000e+00
3.717636e+00	6.089644e+01	1.603844e-01	144165.000000	0.000000e+00
3.742123e+00	6.060753e+01	1.589610e-01	145369.000000	0.000000e+00
3.766623e+00	5.995666e+01	1.557494e-01	148191.000000	0.000000e+00
3.791211e+00	5.936494e+01	1.531811e-01	150193.000000	0.000000e+00
3.815740e+00	5.852489e+01	1.503721e-01	151477.000000	0.000000e+00
3.840250e+00	5.786631e+01	1.475725e-01	153759.000000	0.000000e+00
3.864816e+00	5.759184e+01	1.457573e-01	156121.000000	0.000000e+00
3.889416e+00	5.702523e+01	1.433587e-01	158229.000000	0.000000e+00
3.913984e+00	5.624399e+01	1.407803e-01	159613.000000	0.000000e+00
3.938439e+00	5.533500e+01	1.379711e-01	160851.000000	0.000000e+00
3.962856e+00	5.495567e+01	1.361403e-01	162949.000000	0.000000e+00
3.987408e+00	5.425985e+01	1.328315e-01	166861.000000	0.000000e+00
4.011951e+00	5.380033e+01	1.316727e-01	166947.000000	0.000000e+00
4.036502e+00	5.327574e+01	1.289063e-01	170809.000000	0.000000e+00
4.061101e+00	5.283680e+01	1.273856e-01	172041.000000	0.000000e+00
4.085632e+00	5.227379e+01	1.253857e-01	173809.000000	0.000000e+00
4.110226e+00	5.186122e+01	1.231393e-01	177375.000000	0.000000e+00
4.134760e+00	5.117224e+01	1.216399e-01	176977.000000	0.000000e+00
4.159247e+00	5.075611e+01	1.193588e-01	180829.000000	0.000000e+00
4.183807e+00	5.002394e+01	1.170706e-01	182583.000000	0.000000e+00
4.208321e+00	4.951191e+01	1.153923e-01	184105.000000	0.000000e+00
4.232839e+00	4.910750e+01	1.134716e-01	187293.000000	0.000000e+00
4.257376e+00	4.878709e+01	1.124207e-01	188329.000000	0.000000e+00
4.281944e+00	4.796589e+01	1.093383e-01	192451.000000	0.000000e+00
4.306505e+00	4.765591e+01	1.085939e-01	192585.000000	0.000000e+00
4.331033e+00	4.700702e+01	1.061463e-01	196117.000000	0.000000e+00
4.355617e+00	4.654636e+01	1.045505e-01	198207.000000	0.000000e+00
4.380161e+00	4.624807e+01	1.035182e-01	199597.000000	0.000000e+00
4.404676e+00	4.598774e+01	1.021806e-01	202557.000000	0.000000e+00
4.429249e+00	4.535899e+01	1.002187e-01	204847.000000	0.000000e+00
4.453772e+00	4.512523e+01	9.934057e-02	206341.000000	0.000000e+00
4.478282e+00	4.444919e+01	9.717743e-02	209217.000000	0.000000e+00
4.502777e+00	4.418855e+01	9.631158e-02	210505.000000	0.000000e+00
4.527289e+00	4.385419e+01	9.473294e-02	214299.000000	0.000000e+00
4.551889e+00	4.311892e+01	9.265604e-02	216565.000000	0.000000e+00
4.576426e+00	4.289486e+01	9.190844e-02	217821.000000	0.000000e+00
4.600893e+00	4.239573e+01	9.036027e-02	220135.000000	0.000000e+00
4.625467e+00	4.193540e+01	8.854444e-02	224305.000000	0.000000e+00
4.650035e+00	4.185554e+01	8.825630e-02	224913.000000	0.000000e+00
4.674541e+00	4.132739e+01	8.660065e-02	227737.000000	0.000000e+00
4.699104e+00	4.069990e+01	8.471152e-02	230835.000000	0.000000e+00
4.723670e+00	4.049876e+01	8.394053e-02	232777.000000	0.000000e+00
4.748182e+00	4.019385e+01	8.302300e-02	234381.000000	0.000000e+00
4.772682e+00	3.979182e+01	8.162447e-02	237655.000000	0.000000e+00
4.797203e+00	3.946290e+01	8.066818e-02	239317.000000	0.000000e+00
4.821755e+00	3.909471e+01	7.922012e-02	243537.000000	0.000000e+00
4.846361e+00	3.883269e+01	7.841755e-02	245227.000000	0.000000e+00
4.870915e+00	3.832864e+01	7.707945e-02	247269.000000	0.000000e+00
4.895426e+00	3.809606e+01	7.624933e-02	249625.000000	0.000000e+00
4.919952e+00	3.790820e+01	7.546449e-02	252337.000000	0.000000e+00
4.944496e+00	3.743408e+01	7.408130e-02	255339.000000	0.000000e+00
4.969013e+00	3.703837e+01	7.313712e-02	256465.000000	0.000000e+00
4.993562e+00	3.681200e+01	7.201817e-02	261273.000000	0.000000e+00
5.018138e+00	3.644651e+01	7.116789e-02	262267.000000	0.000000e+00
5.042642e+00	3.611860e+01	7.020523e-02	264681.000000	0.000000e+00
5.067215e+00	3.568471e+01	6.879140e-02	269089.000000	0.000000e+00
5.091775e+00	3.559865e+01	6.859187e-02	269353.000000	0.000000e+00
5.116309e+00	3.532395e+01	6.747862e-02	274035.000000	0.000000e+00
5.140838e+00	3.495917e+01	6.675281e-02	274273.000000	0.000000e+00
5.165333e+00	3.471867e+01	6.578657e-02	278517.000000	0.000000e+00
5.189818e+00	3.447045e+01	6.520839e-02	279439.000000	0.000000e+00
5.214351e+00	3.408924e+01	6.388224e-02	284757.000000	0.000000e+00
5.238947e+00	3.391713e+01	6.337658e-02	286405.000000	0.000000e+00
5.263479e+00	3.354117e+01	6.244361e-02	288523.000000	0.000000e+00
5.288002e+00	3.328184e+01	6.162701e-02	291657.000000	0.000000e+00
5.312546e+00	3.290651e+01	6.065029e-02	294373.000000	0.000000e+00
5.337121e+00	3.278716e+01	6.007908e-02	297825.000000	0.000000e+00
5.361672e+00	3.252666e+01	5.944763e-02	299371.000000	0.000000e+00
5.386196e+00	3.223485e+01	5.859787e-02	302613.000000	0.000000e+00
5.410715e+00	3.201911e+01	5.801239e-02	304633.000000	0.000000e+00
5.435244e+00	3.171282e+01	5.709372e-02	308527.000000	0.000000e+00
5.459823e+00	3.140583e+01	5.628312e-02	311361.000000	0.000000e+00
5.484389e+00	3.123223e+01	5.572734e-02	314101.000000	0.000000e+00
5.508889e+00	3.098864e+01	5.523505e-02	314757.000000	0.000000e+00
5.533464e+00	3.073312e+01	5.414865e-02	322135.000000	0.000000e+00
5.558036e+00	3.049936e+01	5.390523e-02	320125.000000	0.000000e+00
5.582484e+00	3.020675e+01	5.301414e-02	324657.000000	0.000000e+00
5.606956e+00	2.991131e+01	5.235279e-02	326431.000000	0.000000e+00
5.631560e+00	2.976171e+01	5.152750e-02	333609.000000	0.000000e+00
5.656168e+00	2.947329e+01	5.107470e-02	333001.000000	0.000000e+00
5.680698e+00	2.924721e+01	5.040338e-02	336705.000000	0.000000e+00
5.705204e+00	2.907143e+01	4.997164e-02	338443.000000	0.000000e+00
5.729704e+00	2.895753e+01	4.950323e-02	342181.000000	0.000000e+00
5.754232e+00	2.856915e+01	4.862857e-02	345153.000000	0.000000e+00
5.778772e+00	2.831999e+01	4.796424e-02	348619.000000	0.000000e+00
5.803342e+00	2.812421e+01	4.744184e-02	351429.000000	0.000000e+00
5.827902e+00	2.788047e+01	4.681273e-02	354709.000000	0.000000e+00
5.852409e+00	2.777009e+01	4.655487e-02	355815.000000	0.000000e+00
5.876957e+00	2.756245e+01	4.582825e-02	361717.000000	0.000000e+00
5.901534e+00	2.736615e+01	4.543109e-02	362845.000000	0.000000e+00
5.926030e+00	2.716580e+01	4.495400e-02	365181.000000	0.000000e+00
5.950548e+00	2.706188e+01	4.449865e-02	369847.000000	0.000000e+00
5.975137e+00	2.672492e+01	4.374902e-02	373161.000000	0.000000e+00
5.999657e+00	2.649637e+01	4.333285e-02	373885.000000	0.000000e+00
6.024161e+00	2.642842e+01	4.292982e-02	378987.000000	0.000000e+00
6.048714e+00	2.620455e+01	4.243815e-02	381277.000000	0.000000e+00
6.073267e+00	2.604165e+01	4.194394e-02	385477.000000	0.000000e+00
6.097868e+00	2.581293e+01	4.139511e-02	388845.000000	0.000000e+00
6.122369e+00	2.562366e+01	4.110375e-02	388615.000000	0.000000e+00
6.146867e+00	2.540866e+01	4.042375e-02	395085.000000	0.000000e+00
6.171452e+00	2.531408e+01	4.015676e-02	397381.000000	0.000000e+00
6.195974e+00	2.507548e+01	3.965420e-02	399871.000000	0.000000e+00
6.220444e+00	2.488448e+01	3.927260e-02	401493.000000	0.000000e+00
6.244986e+00	2.480266e+01	3.878556e-02	408937.000000	0.000000e+00
6.269588e+00	2.447700e+01	3.823640e-02	409791.000000	0.000000e+00
6.294124e+00	2.432878e+01	3.785614e-02	413017.000000	0.000000e+00
6.318633e+00	2.419842e+01	3.752884e-02	415761.000000	0.000000e+00
6.343202e+00	2.400808e+01	3.700718e-02	420865.000000	0.000000e+00
6.367770e+00	2.385515e+01	3.668865e-02	422767.000000	0.000000e+00
6.392288e+00	2.371579e+01	3.636036e-02	425421.000000	0.000000e+00
6.416837e+00	2.354566e+01	3.588490e-02	430525.000000	0.000000e+00
6.441383e+00	2.337786e+01	3.557904e-02	431739.000000	0.000000e+00
6.465913e+00	2.322703e+01	3.515517e-02	436525.000000	0.000000e+00
6.490433e+00	2.313299e+01	3.493959e-02	438357.000000	0.000000e+00
6.514946e+00	2.286717e+01	3.438066e-02	442381.000000	0.000000e+00
6.539518e+00	2.276447e+01	3.402769e-02	447559.000000	0.000000e+00
6.564059e+00	2.256477e+01	3.372232e-02	447741.000000	0.000000e+00
6.588587e+00	2.245971e+01	3.333853e-02	453853.000000	0.000000e+00
6.613110e+00	2.226123e+01	3.302290e-02	454431.000000	0.000000e+00
6.637622e+00	2.213112e+01	3.263194e-02	459961.000000	0.000000e+00
6.662172e+00	2.195219e+01	3.226976e-02	462769.000000	0.000000e+00
6.686693e+00	2.180973e+01	3.195727e-02	465759.000000	0.000000e+00
6.711227e+00	2.166230e+01	3.159915e-02	469957.000000	0.000000e+00
6.735777e+00	2.150030e+01	3.124592e-02	473481.000000	0.000000e+00
6.760323e+00	2.140829e+01	3.102178e-02	476245.000000	0.000000e+00
6.784855e+00	2.123603e+01	3.064191e-02	480303.000000	0.000000e+00
6.809427e+00	2.113881e+01	3.036693e-02	484573.000000	0.000000e+00
6.833979e+00	2.103796e+01	3.016236e-02	486493.000000	0.000000e+00
6.858503e+00	2.089593e+01	2.983274e-02	490611.000000	0.000000e+00
6.883055e+00	2.075417e+01	2.952051e-02	494269.000000	0.000000e+00
6.907584e+00	2.059172e+01	2.920071e-02	497277.000000	0.000000e+00
6.932134e+00	2.050572e+01	2.895072e-02	501685.000000	0.000000e+00
6.956669e+00	2.028974e+01	2.857610e-02	504135.000000	0.000000e+00
6.981221e+00	2.017730e+01	2.827747e-02	509149.000000	0.000000e+00
7.005753e+00	2.004238e+01	2.804776e-02	510625.000000	0.000000e+00
7.030233e+00	1.989778e+01	2.774189e-02	514443.000000	0.000000e+00
7.054782e+00	1.984826e+01	2.752371e-02	520033.000000	0.000000e+00
7.079343e+00	1.970524e+01	2.725326e-02	522789.000000	0.000000e+00
7.103883e+00	1.953584e+01	2.693615e-02	526009.000000	0.000000e+00
7.128424e+00	1.944825e+01	2.670227e-02	530475.000000	0.000000e+00
7.152965e+00	1.933225e+01	2.648023e-02	532993.000000	0.000000e+00
7.177501e+00	1.916038e+01	2.613384e-02	537529.000000	0.000000e+00
7.202013e+00	1.905840e+01	2.594262e-02	539691.000000	0.000000e+00
7.226577e+00	1.894677e+01	2.562628e-02	546637.000000	0.000000e+00
7.251125e+00	1.885965e+01	2.550098e-02	546957.000000	0.000000e+00
7.275651e+00	1.877516e+01	2.525553e-02	552655.000000	0.000000e+00
7.300226e+00	1.860665e+01	2.493819e-02	556681.000000	0.000000e+00
7.324759e+00	1.852960e+01	2.479442e-02	558501.000000	0.000000e+00
7.349299e+00	1.836767e+01	2.445346e-02	564193.000000	0.000000e+00
7.373825e+00	1.827750e+01	2.430417e-02	565551.000000	0.000000e+00
7.398312e+00	1.814758e+01	2.404057e-02	569833.000000	0.000000e+00
7.422892e+00	1.811717e+01	2.384274e-02	577389.000000	0.000000e+00
7.447442e+00	1.789662e+01	2.357409e-02	576331.000000	0.000000e+00
7.471956e+00	1.784521e+01	2.337449e-02	582853.000000	0.000000e+00
7.496499e+00	1.771399e+01	2.314226e-02	585897.000000	0.000000e+00
7.521014e+00	1.765795e+01	2.301530e-02	588637.000000	0.000000e+00
7.545557e+00	1.752888e+01	2.271978e-02	595251.000000	0.000000e+00
7.570086e+00	1.739741e+01	2.253806e-02	595849.000000	0.000000e+00
7.594613e+00	1.731982e+01	2.231793e-02	602253.000000	0.000000e+00
7.619172e+00	1.716146e+01	2.204789e-02	605863.000000	0.000000e+00
7.643756e+00	1.711357e+01	2.189602e-02	610873.000000	0.000000e+00
7.668263e+00	1.702800e+01	2.179581e-02	610353.000000	0.000000e+00
7.692777e+00	1.693432e+01	2.153081e-02	618607.000000	0.000000e+00
7.717371e+00	1.682982e+01	2.133633e-02	622185.000000	0.000000e+00
7.741929e+00	1.673606e+01	2.116562e-02	625237.000000	0.000000e+00
7.766457e+00	1.662019e+01	2.097231e-02	628029.000000	0.000000e+00
7.790953e+00	1.653566e+01	2.080039e-02	631975.000000	0.000000e+00
7.815489e+00	1.642906e+01	2.057615e-02	637525.000000	0.000000e+00
7.840050e+00	1.634273e+01	2.039966e-02	641805.000000	0.000000e+00
7.864588e+00	1.624480e+01	2.023776e-02	644323.000000	0.000000e+00
7.889126e+00	1.614288e+01	2.003219e-02	649389.000000	0.000000e+00
7.913643e+00	1.606311e+01	1.989770e-02	651709.000000	0.000000e+00
7.938181e+00	1.595896e+01	1.966934e-02	658309.000000	0.000000e+00
7.962760e+00	1.592039e+01	1.955806e-02	662607.000000	0.000000e+00
7.987311e+00	1.579686e+01	1.938248e-02	664237.000000	0.000000e+00
8.011811e+00	1.565522e+01	1.915209e-02	668169.000000	0.000000e+00
8.036325e+00	1.563180e+01	1.904597e-02	673615.000000	0.000000e+00
8.060868e+00	1.549785e+01	1.882647e-02	677649.000000	0.000000e+00
8.085446e+00	1.545969e+01	1.869419e-02	683893.000000	0.000000e+00
8.109989e+00	1.536711e+01	1.858208e-02	683905.000000	0.000000e+00
8.134471e+00	1.528530e+01	1.841667e-02	688851.000000	0.000000e+00
8.159038e+00	1.518008e+01	1.818021e-02	697189.000000	0.000000e+00
8.183598e+00	1.511292e+01	1.811199e-02	696249.000000	0.000000e+00
8.208073e+00	1.505396e+01	1.797502e-02	701395.000000	0.000000e+00
8.232590e+00	1.498468e+01	1.782757e-02	706497.000000	0.000000e+00
8.257144e+00	1.487853e+01	1.762922e-02	712285.000000	0.000000e+00
8.281710e+00	1.478294e+01	1.747457e-02	715663.000000	0.000000e+00
8.306271e+00	1.469958e+01	1.732294e-02	720057.000000	0.000000e+00
8.330826e+00	1.465204e+01	1.721288e-02	724585.000000	0.000000e+00
8.355374e+00	1.456303e+01	1.707685e-02	727257.000000	0.000000e+00
8.379901e+00	1.448699e+01	1.692443e-02	732703.000000	0.000000e+00
8.404418e+00	1.440928e+01	1.680928e-02	734829.000000	0.000000e+00
8.428928e+00	1.431389e+01	1.663182e-02	740689.000000	0.000000e+00
8.453504e+00	1.420404e+01	1.642356e-02	747979.000000	0.000000e+00
8.478051e+00	1.416638e+01	1.639104e-02	746973.000000	0.000000e+00
8.502580e+00	1.409761e+01	1.621006e-02	756349.000000	0.000000e+00
8.527138e+00	1.404946e+01	1.615165e-02	756633.000000	0.000000e+00
8.551634e+00	1.395634e+01	1.599221e-02	761599.000000	0.000000e+00
8.576156e+00	1.388576e+01	1.585342e-02	767173.000000	0.000000e+00
8.600697e+00	1.381091e+01	1.572612e-02	771261.000000	0.000000e+00
8.625259e+00	1.373361e+01	1.557488e-02	777535.000000	0.000000e+00
8.649836e+00	1.365811e+01	1.545849e-02	780633.000000	0.000000e+00
8.674376e+00	1.358755e+01	1.533844e-02	784729.000000	0.000000e+00
8.698927e+00	1.352659e+01	1.522104e-02	789747.000000	0.000000e+00
8.723450e+00	1.346071e+01	1.512637e-02	791893.000000	0.000000e+00
8.747957e+00	1.337392e+01	1.497426e-02	797677.000000	0.000000e+00
8.772521e+00	1.331548e+01	1.484612e-02	804429.000000	0.000000e+00
8.797047e+00	1.322702e+01	1.474652e-02	804535.000000	0.000000e+00
8.821541e+00	1.318460e+01	1.464177e-02	810861.000000	0.000000e+00
8.846076e+00	1.312881e+01	1.453094e-02	816325.000000	0.000000e+00
8.870641e+00	1.307599e+01	1.441894e-02	822399.000000	0.000000e+00
8.895170e+00	1.303428e+01	1.437201e-02	822505.000000	0.000000e+00
8.919713e+00	1.291731e+01	1.415596e-02	832657.000000	0.000000e+00
8.944263e+00	1.288596e+01	1.412835e-02	831861.000000	0.000000e+00
