# [<k> (h/Mpc)]	[<P_0(k)> (Mpc/h)^3]	[ErrorBar (Mpc/h)^3]	nModes	[<P_2(k)> (Mpc/h)^3]
1.803411e+00	1.789078e+02	9.760658e-01	33597.000000	0.000000e+00
1.827963e+00	1.779377e+02	9.484517e-01	35197.000000	0.000000e+00
1.852647e+00	1.728464e+02	9.132282e-01	35823.000000	0.000000e+00
1.877249e+00	1.712223e+02	8.907566e-01	36949.000000	0.000000e+00
1.901733e+00	1.671960e+02	8.656037e-01	37309.000000	0.000000e+00
1.926241e+00	1.640916e+02	8.301121e-01	39075.000000	0.000000e+00
1.950830e+00	1.619485e+02	8.161645e-01	39373.000000	0.000000e+00
1.975308e+00	1.605815e+02	7.946758e-01	40833.000000	0.000000e+00
1.999729e+00	1.579041e+02	7.779093e-01	41203.000000	0.000000e+00
2.024419e+00	1.538665e+02	7.361358e-01	43689.000000	0.000000e+00
2.049126e+00	1.512662e+02	7.251575e-01	43513.000000	0.000000e+00
2.073508e+00	1.502173e+02	7.126031e-01	44437.000000	0.000000e+00
2.097846e+00	1.478801e+02	6.921249e-01	45651.000000	0.000000e+00
2.122473e+00	1.446816e+02	6.639494e-01	47485.000000	0.000000e+00
2.147106e+00	1.427014e+02	6.516045e-01	47961.000000	0.000000e+00
2.171601e+00	1.405730e+02	6.340937e-01	49147.000000	0.000000e+00
2.196158e+00	1.379574e+02	6.149690e-01	50325.000000	0.000000e+00
2.220735e+00	1.361737e+02	5.991867e-01	51649.000000	0.000000e+00
2.245251e+00	1.345013e+02	5.889615e-01	52153.000000	0.000000e+00
2.269729e+00	1.325595e+02	5.707465e-01	53943.000000	0.000000e+00
2.294271e+00	1.307210e+02	5.589381e-01	54697.000000	0.000000e+00
2.318928e+00	1.280258e+02	5.374446e-01	56745.000000	0.000000e+00
2.343538e+00	1.261519e+02	5.283596e-01	57007.000000	0.000000e+00
2.368026e+00	1.245431e+02	5.150941e-01	58461.000000	0.000000e+00
2.392423e+00	1.211694e+02	4.986734e-01	59041.000000	0.000000e+00
2.416863e+00	1.194646e+02	4.836385e-01	61015.000000	0.000000e+00
2.441509e+00	1.187580e+02	4.745124e-01	62637.000000	0.000000e+00
2.466080e+00	1.165770e+02	4.638320e-01	63169.000000	0.000000e+00
2.490575e+00	1.148011e+02	4.516614e-01	64605.000000	0.000000e+00
2.515186e+00	1.134010e+02	4.397932e-01	66487.000000	0.000000e+00
2.539777e+00	1.122356e+02	4.334972e-01	67033.000000	0.000000e+00
2.564215e+00	1.107464e+02	4.239424e-01	68241.000000	0.000000e+00
2.588707e+00	1.090849e+02	4.123286e-01	69991.000000	0.000000e+00
2.613337e+00	1.070975e+02	4.005078e-01	71505.000000	0.000000e+00
2.637925e+00	1.066005e+02	3.953349e-01	72709.000000	0.000000e+00
2.662420e+00	1.038632e+02	3.831757e-01	73473.000000	0.000000e+00
2.686963e+00	1.023794e+02	3.719494e-01	75763.000000	0.000000e+00
2.711515e+00	1.018481e+02	3.688090e-01	76261.000000	0.000000e+00
2.735982e+00	9.990349e+01	3.577463e-01	77985.000000	0.000000e+00
2.760573e+00	9.853571e+01	3.483524e-01	80011.000000	0.000000e+00
2.785237e+00	9.679985e+01	3.401011e-01	81009.000000	0.000000e+00
2.809671e+00	9.622206e+01	3.368425e-01	81601.000000	0.000000e+00
2.834151e+00	9.442055e+01	3.256249e-01	84081.000000	0.000000e+00
2.858722e+00	9.312770e+01	3.191270e-01	85159.000000	0.000000e+00
2.883250e+00	9.245482e+01	3.140564e-01	86665.000000	0.000000e+00
2.907819e+00	9.066121e+01	3.050285e-01	88341.000000	0.000000e+00
2.932335e+00	8.970886e+01	2.998988e-01	89479.000000	0.000000e+00
2.956914e+00	8.818244e+01	2.914887e-01	91521.000000	0.000000e+00
2.981449e+00	8.693484e+01	2.859559e-01	92425.000000	0.000000e+00
3.005876e+00	8.616950e+01	2.816854e-01	93579.000000	0.000000e+00
3.030403e+00	8.506853e+01	2.741281e-01	96301.000000	0.000000e+00
3.055041e+00	8.369139e+01	2.678114e-01	97657.000000	0.000000e+00
3.079692e+00	8.267102e+01	2.622258e-01	99393.000000	0.000000e+00
3.104241e+00	8.162585e+01	2.578723e-01	100195.000000	0.000000e+00
3.128710e+00	8.093503e+01	2.537797e-01	101709.000000	0.000000e+00
3.153123e+00	7.989220e+01	2.489095e-01	103021.000000	0.000000e+00
3.177619e+00	7.872351e+01	2.422468e-01	105607.000000	0.000000e+00
3.202185e+00	7.810548e+01	2.389888e-01	106809.000000	0.000000e+00
3.226708e+00	7.671419e+01	2.327742e-01	108613.000000	0.000000e+00
3.251321e+00	7.574519e+01	2.275739e-01	110781.000000	0.000000e+00
3.275882e+00	7.471808e+01	2.236197e-01	111643.000000	0.000000e+00
3.300393e+00	7.401326e+01	2.195350e-01	113661.000000	0.000000e+00
3.324955e+00	7.302521e+01	2.150957e-01	115261.000000	0.000000e+00
3.349528e+00	7.240950e+01	2.112627e-01	117475.000000	0.000000e+00
3.374087e+00	7.152523e+01	2.078756e-01	118389.000000	0.000000e+00
3.398541e+00	7.052144e+01	2.035668e-01	120013.000000	0.000000e+00
3.423011e+00	6.975926e+01	1.998029e-01	121899.000000	0.000000e+00
3.447546e+00	6.861193e+01	1.947529e-01	124117.000000	0.000000e+00
3.472176e+00	6.802268e+01	1.911255e-01	126669.000000	0.000000e+00
3.496772e+00	6.725868e+01	1.887614e-01	126961.000000	0.000000e+00
3.521302e+00	6.656157e+01	1.846832e-01	129895.000000	0.000000e+00
3.545845e+00	6.545588e+01	1.812209e-01	130461.000000	0.000000e+00
3.570351e+00	6.513063e+01	1.783758e-01	133321.000000	0.000000e+00
3.594817e+00	6.401126e+01	1.751120e-01	133623.000000	0.000000e+00
3.619340e+00	6.376024e+01	1.720030e-01	137413.000000	0.000000e+00
3.643921e+00	6.284744e+01	1.690321e-01	138241.000000	0.000000e+00
3.668501e+00	6.195375e+01	1.650130e-01	140961.000000	0.000000e+00
3.693083e+00	6.120827e+01	1.622842e-01	142255.000000	0.000000e+00
3.717636e+00	6.018770e+01	1.585177e-01	144165.000000	0.000000e+00
3.742123e+00	5.991837e+01	1.571535e-01	145369.000000	0.000000e+00
3.766623e+00	5.926638e+01	1.539563e-01	148191.000000	0.000000e+00
3.791211e+00	5.865859e+01	1.513585e-01	150193.000000	0.000000e+00
3.815740e+00	5.780245e+01	1.485159e-01	151477.000000	0.000000e+00
3.840250e+00	5.715588e+01	1.457608e-01	153759.000000	0.000000e+00
3.864816e+00	5.685283e+01	1.438870e-01	156121.000000	0.000000e+00
3.889416e+00	5.628911e+01	1.415081e-01	158229.000000	0.000000e+00
3.913984e+00	5.552536e+01	1.389816e-01	159613.000000	0.000000e+00
3.938439e+00	5.463131e+01	1.362165e-01	160851.000000	0.000000e+00
3.962856e+00	5.424694e+01	1.343846e-01	162949.000000	0.000000e+00
3.987408e+00	5.355944e+01	1.311169e-01	166861.000000	0.000000e+00
4.011951e+00	5.309812e+01	1.299540e-01	166947.000000	0.000000e+00
4.036502e+00	5.257473e+01	1.272101e-01	170809.000000	0.000000e+00
4.061101e+00	5.213882e+01	1.257029e-01	172041.000000	0.000000e+00
4.085632e+00	5.157708e+01	1.237145e-01	173809.000000	0.000000e+00
4.110226e+00	5.116214e+01	1.214794e-01	177375.000000	0.000000e+00
4.134760e+00	5.049096e+01	1.200204e-01	176977.000000	0.000000e+00
4.159247e+00	5.008360e+01	1.177773e-01	180829.000000	0.000000e+00
4.183807e+00	4.935785e+01	1.155117e-01	182583.000000	0.000000e+00
4.208321e+00	4.886664e+01	1.138885e-01	184105.000000	0.000000e+00
4.232839e+00	4.845511e+01	1.119641e-01	187293.000000	0.000000e+00
4.257376e+00	4.809273e+01	1.108207e-01	188329.000000	0.000000e+00
4.281944e+00	4.732765e+01	1.078835e-01	192451.000000	0.000000e+00
4.306505e+00	4.697902e+01	1.070515e-01	192585.000000	0.000000e+00
4.331033e+00	4.636066e+01	1.046868e-01	196117.000000	0.000000e+00
4.355617e+00	4.588990e+01	1.030760e-01	198207.000000	0.000000e+00
4.380161e+00	4.557021e+01	1.020009e-01	199597.000000	0.000000e+00
4.404676e+00	4.531136e+01	1.006777e-01	202557.000000	0.000000e+00
4.429249e+00	4.470516e+01	9.877404e-02	204847.000000	0.000000e+00
4.453772e+00	4.443870e+01	9.782922e-02	206341.000000	0.000000e+00
4.478282e+00	4.377549e+01	9.570455e-02	209217.000000	0.000000e+00
4.502777e+00	4.353615e+01	9.488965e-02	210505.000000	0.000000e+00
4.527289e+00	4.318323e+01	9.328354e-02	214299.000000	0.000000e+00
4.551889e+00	4.243910e+01	9.119521e-02	216565.000000	0.000000e+00
4.576426e+00	4.220894e+01	9.043876e-02	217821.000000	0.000000e+00
4.600893e+00	4.174144e+01	8.896575e-02	220135.000000	0.000000e+00
4.625467e+00	4.130510e+01	8.721360e-02	224305.000000	0.000000e+00
4.650035e+00	4.121623e+01	8.690825e-02	224913.000000	0.000000e+00
4.674541e+00	4.070634e+01	8.529926e-02	227737.000000	0.000000e+00
4.699104e+00	4.007171e+01	8.340404e-02	230835.000000	0.000000e+00
4.723670e+00	3.989243e+01	8.268380e-02	232777.000000	0.000000e+00
4.748182e+00	3.955708e+01	8.170770e-02	234381.000000	0.000000e+00
4.772682e+00	3.916868e+01	8.034622e-02	237655.000000	0.000000e+00
4.797203e+00	3.882146e+01	7.935696e-02	239317.000000	0.000000e+00
4.821755e+00	3.846677e+01	7.794770e-02	243537.000000	0.000000e+00
4.846361e+00	3.819957e+01	7.713907e-02	245227.000000	0.000000e+00
4.870915e+00	3.770336e+01	7.582199e-02	247269.000000	0.000000e+00
4.895426e+00	3.747245e+01	7.500117e-02	249625.000000	0.000000e+00
4.919952e+00	3.726932e+01	7.419268e-02	252337.000000	0.000000e+00
4.944496e+00	3.681901e+01	7.286409e-02	255339.000000	0.000000e+00
4.969013e+00	3.642435e+01	7.192464e-02	256465.000000	0.000000e+00
4.993562e+00	3.617810e+01	7.077803e-02	261273.000000	0.000000e+00
5.018138e+00	3.584556e+01	6.999443e-02	262267.000000	0.000000e+00
5.042642e+00	3.547859e+01	6.896122e-02	264681.000000	0.000000e+00
5.067215e+00	3.508277e+01	6.763102e-02	269089.000000	0.000000e+00
5.091775e+00	3.502148e+01	6.747976e-02	269353.000000	0.000000e+00
5.116309e+00	3.470067e+01	6.628798e-02	274035.000000	0.000000e+00
5.140838e+00	3.435301e+01	6.559537e-02	274273.000000	0.000000e+00
5.165333e+00	3.412756e+01	6.466651e-02	278517.000000	0.000000e+00
5.189818e+00	3.387568e+01	6.408325e-02	279439.000000	0.000000e+00
5.214351e+00	3.350198e+01	6.278172e-02	284757.000000	0.000000e+00
5.238947e+00	3.332669e+01	6.227330e-02	286405.000000	0.000000e+00
5.263479e+00	3.295226e+01	6.134723e-02	288523.000000	0.000000e+00
5.288002e+00	3.268525e+01	6.052232e-02	291657.000000	0.000000e+00
5.312546e+00	3.232157e+01	5.957217e-02	294373.000000	0.000000e+00
5.337121e+00	3.218248e+01	5.897105e-02	297825.000000	0.000000e+00
5.361672e+00	3.193591e+01	5.836795e-02	299371.000000	0.000000e+00
5.386196e+00	3.164452e+01	5.752475e-02	302613.000000	0.000000e+00
5.410715e+00	3.143680e+01	5.695737e-02	304633.000000	0.000000e+00
5.435244e+00	3.112932e+01	5.604322e-02	308527.000000	0.000000e+00
5.459823e+00	3.084019e+01	5.526943e-02	311361.000000	0.000000e+00
5.484389e+00	3.065020e+01	5.468882e-02	314101.000000	0.000000e+00
5.508889e+00	3.041739e+01	5.421685e-02	314757.000000	0.000000e+00
5.533464e+00	3.017187e+01	5.315979e-02	322135.000000	0.000000e+00
5.558036e+00	2.993257e+01	5.290348e-02	320125.000000	0.000000e+00
5.582484e+00	2.966094e+01	5.205620e-02	324657.000000	0.000000e+00
5.606956e+00	2.934770e+01	5.136631e-02	326431.000000	0.000000e+00
5.631560e+00	2.920792e+01	5.056869e-02	333609.000000	0.000000e+00
5.656168e+00	2.891951e+01	5.011505e-02	333001.000000	0.000000e+00
5.680698e+00	2.871628e+01	4.948841e-02	336705.000000	0.000000e+00
5.705204e+00	2.852483e+01	4.903207e-02	338443.000000	0.000000e+00
5.729704e+00	2.842719e+01	4.859662e-02	342181.000000	0.000000e+00
5.754232e+00	2.803788e+01	4.772428e-02	345153.000000	0.000000e+00
5.778772e+00	2.780350e+01	4.708949e-02	348619.000000	0.000000e+00
5.803342e+00	2.759678e+01	4.655213e-02	351429.000000	0.000000e+00
5.827902e+00	2.736565e+01	4.594833e-02	354709.000000	0.000000e+00
5.852409e+00	2.725810e+01	4.569655e-02	355815.000000	0.000000e+00
5.876957e+00	2.704155e+01	4.496215e-02	361717.000000	0.000000e+00
5.901534e+00	2.685025e+01	4.457464e-02	362845.000000	0.000000e+00
5.926030e+00	2.665378e+01	4.410672e-02	365181.000000	0.000000e+00
5.950548e+00	2.652807e+01	4.362089e-02	369847.000000	0.000000e+00
5.975137e+00	2.621453e+01	4.291351e-02	373161.000000	0.000000e+00
5.999657e+00	2.598521e+01	4.249690e-02	373885.000000	0.000000e+00
6.024161e+00	2.593138e+01	4.212244e-02	378987.000000	0.000000e+00
6.048714e+00	2.568948e+01	4.160399e-02	381277.000000	0.000000e+00
6.073267e+00	2.553545e+01	4.112863e-02	385477.000000	0.000000e+00
6.097868e+00	2.531392e+01	4.059487e-02	388845.000000	0.000000e+00
6.122369e+00	2.511885e+01	4.029396e-02	388615.000000	0.000000e+00
6.146867e+00	2.491074e+01	3.963157e-02	395085.000000	0.000000e+00
6.171452e+00	2.481080e+01	3.935838e-02	397381.000000	0.000000e+00
6.195974e+00	2.459618e+01	3.889624e-02	399871.000000	0.000000e+00
6.220444e+00	2.441056e+01	3.852465e-02	401493.000000	0.000000e+00
6.244986e+00	2.432113e+01	3.803257e-02	408937.000000	0.000000e+00
6.269588e+00	2.398805e+01	3.747260e-02	409791.000000	0.000000e+00
6.294124e+00	2.385302e+01	3.711585e-02	413017.000000	0.000000e+00
6.318633e+00	2.373253e+01	3.680630e-02	415761.000000	0.000000e+00
6.343202e+00	2.355267e+01	3.630519e-02	420865.000000	0.000000e+00
6.367770e+00	2.340625e+01	3.599824e-02	422767.000000	0.000000e+00
6.392288e+00	2.324144e+01	3.563310e-02	425421.000000	0.000000e+00
6.416837e+00	2.308630e+01	3.518481e-02	430525.000000	0.000000e+00
6.441383e+00	2.292479e+01	3.488949e-02	431739.000000	0.000000e+00
6.465913e+00	2.276570e+01	3.445692e-02	436525.000000	0.000000e+00
6.490433e+00	2.269408e+01	3.427667e-02	438357.000000	0.000000e+00
6.514946e+00	2.241995e+01	3.370826e-02	442381.000000	0.000000e+00
6.539518e+00	2.232530e+01	3.337123e-02	447559.000000	0.000000e+00
6.564059e+00	2.212744e+01	3.306874e-02	447741.000000	0.000000e+00
6.588587e+00	2.201571e+01	3.267948e-02	453853.000000	0.000000e+00
6.613110e+00	2.183358e+01	3.238851e-02	454431.000000	0.000000e+00
6.637622e+00	2.170652e+01	3.200588e-02	459961.000000	0.000000e+00
6.662172e+00	2.152467e+01	3.164130e-02	462769.000000	0.000000e+00
6.686693e+00	2.139338e+01	3.134720e-02	465759.000000	0.000000e+00
6.711227e+00	2.124419e+01	3.098925e-02	469957.000000	0.000000e+00
6.735777e+00	2.108510e+01	3.064251e-02	473481.000000	0.000000e+00
6.760323e+00	2.099039e+01	3.041622e-02	476245.000000	0.000000e+00
6.784855e+00	2.081903e+01	3.004020e-02	480303.000000	0.000000e+00
6.809427e+00	2.073048e+01	2.978034e-02	484573.000000	0.000000e+00
6.833979e+00	2.063121e+01	2.957920e-02	486493.000000	0.000000e+00
6.858503e+00	2.047905e+01	2.923756e-02	490611.000000	0.000000e+00
6.883055e+00	2.035252e+01	2.894920e-02	494269.000000	0.000000e+00
6.907584e+00	2.020512e+01	2.865248e-02	497277.000000	0.000000e+00
6.932134e+00	2.009665e+01	2.837318e-02	501685.000000	0.000000e+00
6.956669e+00	1.990455e+01	2.803360e-02	504135.000000	0.000000e+00
6.981221e+00	1.977168e+01	2.770902e-02	509149.000000	0.000000e+00
7.005753e+00	1.965778e+01	2.750955e-02	510625.000000	0.000000e+00
7.030233e+00	1.951977e+01	2.721485e-02	514443.000000	0.000000e+00
7.054782e+00	1.946520e+01	2.699251e-02	520033.000000	0.000000e+00
7.079343e+00	1.933852e+01	2.674607e-02	522789.000000	0.000000e+00
7.103883e+00	1.917036e+01	2.643222e-02	526009.000000	0.000000e+00
7.128424e+00	1.908161e+01	2.619886e-02	530475.000000	0.000000e+00
7.152965e+00	1.897139e+01	2.598594e-02	532993.000000	0.000000e+00
7.177501e+00	1.880166e+01	2.564456e-02	537529.000000	0.000000e+00
7.202013e+00	1.869553e+01	2.544868e-02	539691.000000	0.000000e+00
7.226577e+00	1.859289e+01	2.514765e-02	546637.000000	0.000000e+00
7.251125e+00	1.850273e+01	2.501839e-02	546957.000000	0.000000e+00
7.275651e+00	1.840979e+01	2.476406e-02	552655.000000	0.000000e+00
7.300226e+00	1.826067e+01	2.447448e-02	556681.000000	0.000000e+00
7.324759e+00	1.817564e+01	2.432079e-02	558501.000000	0.000000e+00
7.349299e+00	1.803166e+01	2.400611e-02	564193.000000	0.000000e+00
7.373825e+00	1.794321e+01	2.385966e-02	565551.000000	0.000000e+00
7.398312e+00	1.780589e+01	2.358793e-02	569833.000000	0.000000e+00
7.422892e+00	1.776358e+01	2.337740e-02	577389.000000	0.000000e+00
7.447442e+00	1.756611e+01	2.313873e-02	576331.000000	0.000000e+00
7.471956e+00	1.749332e+01	2.291356e-02	582853.000000	0.000000e+00
7.496499e+00	1.738341e+01	2.271037e-02	585897.000000	0.000000e+00
7.521014e+00	1.732729e+01	2.258431e-02	588637.000000	0.000000e+00
7.545557e+00	1.721463e+01	2.231247e-02	595251.000000	0.000000e+00
7.570086e+00	1.707147e+01	2.211581e-02	595849.000000	0.000000e+00
7.594613e+00	1.699830e+01	2.190363e-02	602253.000000	0.000000e+00
7.619172e+00	1.685282e+01	2.165137e-02	605863.000000	0.000000e+00
7.643756e+00	1.680011e+01	2.149497e-02	610873.000000	0.000000e+00
7.668263e+00	1.670722e+01	2.138521e-02	610353.000000	0.000000e+00
7.692777e+00	1.663644e+01	2.115207e-02	618607.000000	0.000000e+00
7.717371e+00	1.651711e+01	2.093989e-02	622185.000000	0.000000e+00
7.741929e+00	1.642877e+01	2.077700e-02	625237.000000	0.000000e+00
7.766457e+00	1.631214e+01	2.058359e-02	628029.000000	0.000000e+00
7.790953e+00	1.623321e+01	2.041993e-02	631975.000000	0.000000e+00
7.815489e+00	1.615050e+01	2.022727e-02	637525.000000	0.000000e+00
7.840050e+00	1.604764e+01	2.003132e-02	641805.000000	0.000000e+00
7.864588e+00	1.596252e+01	1.988610e-02	644323.000000	0.000000e+00
7.889126e+00	1.585652e+01	1.967684e-02	649389.000000	0.000000e+00
7.913643e+00	1.577722e+01	1.954356e-02	651709.000000	0.000000e+00
7.938181e+00	1.568618e+01	1.933314e-02	658309.000000	0.000000e+00
7.962760e+00	1.566243e+01	1.924115e-02	662607.000000	0.000000e+00
7.987311e+00	1.552384e+01	1.904748e-02	664237.000000	0.000000e+00
8.011811e+00	1.538231e+01	1.881821e-02	668169.000000	0.000000e+00
8.036325e+00	1.535521e+01	1.870897e-02	673615.000000	0.000000e+00
8.060868e+00	1.522959e+01	1.850060e-02	677649.000000	0.000000e+00
8.085446e+00	1.520197e+01	1.838255e-02	683893.000000	0.000000e+00
8.109989e+00	1.510312e+01	1.826286e-02	683905.000000	0.000000e+00
8.134471e+00	1.502776e+01	1.810638e-02	688851.000000	0.000000e+00
8.159038e+00	1.491489e+01	1.786260e-02	697189.000000	0.000000e+00
8.183598e+00	1.485873e+01	1.780735e-02	696249.000000	0.000000e+00
8.208073e+00	1.479267e+01	1.766303e-02	701395.000000	0.000000e+00
8.232590e+00	1.472475e+01	1.751833e-02	706497.000000	0.000000e+00
8.257144e+00	1.462160e+01	1.732479e-02	712285.000000	0.000000e+00
8.281710e+00	1.454313e+01	1.719109e-02	715663.000000	0.000000e+00
8.306271e+00	1.446313e+01	1.704429e-02	720057.000000	0.000000e+00
8.330826e+00	1.441355e+01	1.693270e-02	724585.000000	0.000000e+00
8.355374e+00	1.434168e+01	1.681729e-02	727257.000000	0.000000e+00
8.379901e+00	1.426054e+01	1.665988e-02	732703.000000	0.000000e+00
8.404418e+00	1.417916e+01	1.654083e-02	734829.000000	0.000000e+00
8.428928e+00	1.407418e+01	1.635329e-02	740689.000000	0.000000e+00
8.453504e+00	1.398344e+01	1.616849e-02	747979.000000	0.000000e+00
8.478051e+00	1.394224e+01	1.613170e-02	746973.000000	0.000000e+00
8.502580e+00	1.387621e+01	1.595547e-02	756349.000000	0.000000e+00
8.527138e+00	1.383550e+01	1.590568e-02	756633.000000	0.000000e+00
8.551634e+00	1.375009e+01	1.575587e-02	761599.000000	0.000000e+00
8.576156e+00	1.367308e+01	1.561060e-02	767173.000000	0.000000e+00
8.600697e+00	1.360094e+01	1.548704e-02	771261.000000	0.000000e+00
8.625259e+00	1.353172e+01	1.534592e-02	777535.000000	0.000000e+00
8.649836e+00	1.346262e+01	1.523724e-02	780633.000000	0.000000e+00
8.674376e+00	1.339056e+01	1.511607e-02	784729.000000	0.000000e+00
8.698927e+00	1.333485e+01	1.500528e-02	789747.000000	0.000000e+00
8.723450e+00	1.327188e+01	1.491417e-02	791893.000000	0.000000e+00
8.747957e+00	1.319062e+01	1.476902e-02	797677.000000	0.000000e+00
8.772521e+00	1.313759e+01	1.464779e-02	804429.000000	0.000000e+00
8.797047e+00	1.304519e+01	1.454380e-02	804535.000000	0.000000e+00
8.821541e+00	1.300908e+01	1.444686e-02	810861.000000	0.000000e+00
8.846076e+00	1.294884e+01	1.433176e-02	816325.000000	0.000000e+00
8.870641e+00	1.289615e+01	1.422063e-02	822399.000000	0.000000e+00
8.895170e+00	1.286499e+01	1.418536e-02	822505.000000	0.000000e+00
8.919713e+00	1.275054e+01	1.397318e-02	832657.000000	0.000000e+00
8.944263e+00	1.271775e+01	1.394392e-02	831861.000000	0.000000e+00
