# bins: 31225
# col 1: bin 
# col 2: particle count
0	103
1	4
2	11
3	11
4	6
5	3
6	9
7	5
8	20
9	10
10	5
11	3
12	7
13	3
14	14
15	16
16	3
17	11
18	18
19	6
20	16
21	15
22	18
23	21
24	18
25	39
26	18
27	24
28	50
29	37
30	41
31	67
32	42
33	74
34	43
35	70
36	85
37	76
38	90
39	146
40	162
41	167
42	205
43	235
44	241
45	276
46	270
47	306
48	384
49	402
50	423
51	481
52	537
53	572
54	572
55	734
56	751
57	791
58	962
59	1022
60	1092
61	1235
62	1368
63	1385
64	1649
65	1676
66	1831
67	1924
68	2135
69	2549
70	2602
71	2796
72	2976
73	3251
74	3435
75	3618
76	4043
77	4250
78	4470
79	4807
80	5329
81	5800
82	5974
83	6516
84	6846
85	7559
86	7790
87	8497
88	8633
89	9473
90	10035
91	10666
92	11210
93	12228
94	12525
95	13289
96	14091
97	15017
98	15844
99	16136
100	17449
101	18241
102	19401
103	20593
104	21682
105	22165
106	23626
107	24526
108	26428
109	27663
110	29011
111	30498
112	31780
113	33253
114	34793
115	36432
116	38461
117	40189
118	41935
119	42690
120	45420
121	47195
122	48854
123	51810
124	53494
125	56237
126	58154
127	60635
128	63561
129	65140
130	67766
131	70753
132	73744
133	76791
134	79077
135	81359
136	84751
137	87899
138	91319
139	93549
140	97215
141	101705
142	104916
143	107384
144	112013
145	115139
146	119508
147	122357
148	126912
149	130941
150	136602
151	139271
152	143748
153	148075
154	153687
155	157705
156	161108
157	167305
158	171516
159	176581
160	182444
161	187947
162	193696
163	197968
164	203327
165	209745
166	215340
167	221226
168	227648
169	232486
170	238947
171	246409
172	252978
173	256954
174	264660
175	271301
176	277406
177	285354
178	290360
179	296981
180	307910
181	313044
182	319580
183	327799
184	332913
185	342754
186	350112
187	358227
188	366354
189	374255
190	380668
191	390107
192	398473
193	408098
194	415935
195	423762
196	431989
197	441954
198	452584
199	459357
200	468610
201	478147
202	486172
203	495310
204	503216
205	513235
206	523063
207	533459
208	544559
209	554198
210	562260
211	574584
212	583517
213	592813
214	604535
215	612471
216	625406
217	634043
218	646655
219	653391
220	667894
221	677281
222	689992
223	701385
224	710127
225	718892
226	733676
227	743111
228	756603
229	767978
230	775757
231	787618
232	797476
233	808553
234	823555
235	833222
236	844857
237	858946
238	869085
239	882009
240	890552
241	904557
242	918904
243	926108
244	939109
245	951973
246	962684
247	973818
248	987520
249	999300
250	1013957
251	1025637
252	1037053
253	1049230
254	1058512
255	1073638
256	1084541
257	1097418
258	1107393
259	1118914
260	1130811
261	1147155
262	1156408
263	1172415
264	1180936
265	1194645
266	1206995
267	1220734
268	1233473
269	1242787
270	1256275
271	1267409
272	1280149
273	1292722
274	1302325
275	1317405
276	1329032
277	1342181
278	1349494
279	1364926
280	1372494
281	1387018
282	1393296
283	1412649
284	1422727
285	1433900
286	1449006
287	1461353
288	1470757
289	1479828
290	1494199
291	1503902
292	1518361
293	1525594
294	1537926
295	1555157
296	1560835
297	1570678
298	1585913
299	1597494
300	1603727
301	1613643
302	1628045
303	1635966
304	1648056
305	1661485
306	1669446
307	1682980
308	1697344
309	1699680
310	1713088
311	1721386
312	1733123
313	1741011
314	1750802
315	1764870
316	1773354
317	1776203
318	1787970
319	1799706
320	1810246
321	1820126
322	1829549
323	1839256
324	1842608
325	1853478
326	1865907
327	1873846
328	1884208
329	1889009
330	1893695
331	1910078
332	1912024
333	1923210
334	1934668
